architecture,patient,seed,fraction,method,repeat,predicted_class_probability_drop
GCN,106,37,0.1,random,18,0.019697129726409912
GCN,106,37,0.1,random,19,0.026777327060699463
GCN,106,37,0.2,gnnexplainer,-1,0.10723209381103516
GCN,106,37,0.2,random,0,0.04172170162200928
GCN,106,37,0.2,random,1,0.04310959577560425
GCN,106,37,0.2,random,2,0.05651497840881348
GCN,106,37,0.2,random,3,0.042601823806762695
GCN,106,37,0.2,random,4,0.04497712850570679
GCN,106,37,0.2,random,5,0.07937979698181152
GCN,106,37,0.2,random,6,0.05077594518661499
GCN,106,37,0.2,random,7,0.06504762172698975
GCN,106,37,0.2,random,8,0.04465740919113159
GCN,106,37,0.2,random,9,0.03078615665435791
GCN,106,37,0.2,random,10,0.06963181495666504
GCN,106,37,0.2,random,11,0.02758634090423584
GCN,106,37,0.2,random,12,0.03451061248779297
GCN,106,37,0.2,random,13,0.05832862854003906
GCN,106,37,0.2,random,14,0.060962975025177
GCN,106,37,0.2,random,15,0.05390524864196777
GCN,106,37,0.2,random,16,0.04379165172576904
GCN,106,37,0.2,random,17,0.04707145690917969
GCN,106,37,0.2,random,18,0.0818338394165039
GCN,106,37,0.2,random,19,0.043115079402923584
GCN,118,11,0.05,gnnexplainer,-1,0.059169232845306396
GCN,118,11,0.05,random,0,0.013305842876434326
GCN,118,11,0.05,random,1,0.028142154216766357
GCN,118,11,0.05,random,2,-0.005749642848968506
GCN,118,11,0.05,random,3,0.007772684097290039
GCN,118,11,0.05,random,4,0.01339942216873169
GCN,118,11,0.05,random,5,0.034897804260253906
GCN,118,11,0.05,random,6,0.01837259531021118
GCN,118,11,0.05,random,7,0.0029645562171936035
GCN,118,11,0.05,random,8,0.04336649179458618
GCN,118,11,0.05,random,9,-1.5795230865478516e-05
GCN,118,11,0.05,random,10,-0.008762538433074951
GCN,118,11,0.05,random,11,0.0027722716331481934
GCN,118,11,0.05,random,12,0.02929377555847168
GCN,118,11,0.05,random,13,-0.0007958412170410156
GCN,118,11,0.05,random,14,0.010151565074920654
GCN,118,11,0.05,random,15,0.017795324325561523
GCN,118,11,0.05,random,16,0.032417118549346924
GCN,118,11,0.05,random,17,-0.002754509449005127
GCN,118,11,0.05,random,18,0.00419992208480835
GCN,118,11,0.05,random,19,0.0067389607429504395
GCN,118,11,0.1,gnnexplainer,-1,0.09286797046661377
GCN,118,11,0.1,random,0,0.0449637770652771
GCN,118,11,0.1,random,1,0.054368019104003906
GCN,118,11,0.1,random,2,0.044367849826812744
GCN,118,11,0.1,random,3,0.004376828670501709
GCN,118,11,0.1,random,4,0.02726036310195923
GCN,118,11,0.1,random,5,0.03767597675323486
GCN,118,11,0.1,random,6,-0.003849506378173828
GCN,118,11,0.1,random,7,0.01663726568222046
GCN,118,11,0.1,random,8,0.05356365442276001
GCN,118,11,0.1,random,9,-0.0030701160430908203
GCN,118,11,0.1,random,10,0.0071471333503723145
GCN,118,11,0.1,random,11,0.020852088928222656
GCN,118,11,0.1,random,12,0.013593196868896484
GCN,118,11,0.1,random,13,0.026394546031951904
GCN,118,11,0.1,random,14,0.018455564975738525
GCN,118,11,0.1,random,15,0.03809255361557007
GCN,118,11,0.1,random,16,0.021868228912353516
GCN,118,11,0.1,random,17,0.020573556423187256
GCN,118,11,0.1,random,18,0.013721585273742676
GCN,118,11,0.1,random,19,0.002431333065032959
GCN,118,11,0.2,gnnexplainer,-1,0.1599038541316986
GCN,118,11,0.2,random,0,0.04149913787841797
GCN,118,11,0.2,random,1,-0.015144824981689453
GCN,118,11,0.2,random,2,0.022620737552642822
GCN,118,11,0.2,random,3,-0.0011661648750305176
GCN,118,11,0.2,random,4,0.03478288650512695
GCN,118,11,0.2,random,5,0.009579956531524658
GCN,118,11,0.2,random,6,0.03185385465621948
GCN,118,11,0.2,random,7,0.06829935312271118
GCN,118,11,0.2,random,8,0.0328487753868103
GCN,118,11,0.2,random,9,0.040672898292541504
GCN,118,11,0.2,random,10,0.08255648612976074
GCN,118,11,0.2,random,11,0.05580711364746094
GCN,118,11,0.2,random,12,0.08969861268997192
GCN,118,11,0.2,random,13,0.0062583088874816895
GCN,118,11,0.2,random,14,0.08051055669784546
GCN,118,11,0.2,random,15,0.06471073627471924
GCN,118,11,0.2,random,16,0.09651371836662292
GCN,118,11,0.2,random,17,0.010076701641082764
GCN,118,11,0.2,random,18,0.04063302278518677
GCN,118,11,0.2,random,19,0.06216120719909668
GCN,118,23,0.05,gnnexplainer,-1,0.059169232845306396
GCN,118,23,0.05,random,0,0.011075317859649658
GCN,118,23,0.05,random,1,-0.008268892765045166
GCN,118,23,0.05,random,2,-0.002062857151031494
GCN,118,23,0.05,random,3,-0.00557398796081543
GCN,118,23,0.05,random,4,-0.009934842586517334
GCN,118,23,0.05,random,5,0.02324599027633667
GCN,118,23,0.05,random,6,0.015081346035003662
GCN,118,23,0.05,random,7,-0.0013599991798400879
GCN,118,23,0.05,random,8,0.005474269390106201
GCN,118,23,0.05,random,9,0.014810144901275635
GCN,118,23,0.05,random,10,0.02512413263320923
GCN,118,23,0.05,random,11,0.020321965217590332
GCN,118,23,0.05,random,12,0.006563961505889893
GCN,118,23,0.05,random,13,0.012523472309112549
GCN,118,23,0.05,random,14,0.009203851222991943
GCN,118,23,0.05,random,15,-0.0120963454246521
GCN,118,23,0.05,random,16,0.0005477070808410645
GCN,118,23,0.05,random,17,0.0014081597328186035
GCN,118,23,0.05,random,18,-0.008581697940826416
GCN,118,23,0.05,random,19,0.03291994333267212
GCN,118,23,0.1,gnnexplainer,-1,0.09286797046661377
GCN,118,23,0.1,random,0,0.018223047256469727
GCN,118,23,0.1,random,1,-0.01425868272781372
GCN,118,23,0.1,random,2,0.015689194202423096
GCN,118,23,0.1,random,3,-0.0072591304779052734
GCN,118,23,0.1,random,4,0.01713484525680542
GCN,118,23,0.1,random,5,0.03384757041931152
GCN,118,23,0.1,random,6,0.058477580547332764
GCN,118,23,0.1,random,7,0.03717660903930664
GCN,118,23,0.1,random,8,0.0364530086517334
GCN,118,23,0.1,random,9,0.004502236843109131
GCN,118,23,0.1,random,10,0.017997264862060547
GCN,118,23,0.1,random,11,0.006060659885406494
GCN,118,23,0.1,random,12,0.0019078850746154785
GCN,118,23,0.1,random,13,0.005859673023223877
GCN,118,23,0.1,random,14,0.029135525226593018
GCN,118,23,0.1,random,15,0.04695945978164673
GCN,118,23,0.1,random,16,0.020633041858673096
GCN,118,23,0.1,random,17,0.0030131936073303223
GCN,118,23,0.1,random,18,-0.003836393356323242
GCN,118,23,0.1,random,19,0.018989741802215576
GCN,118,23,0.2,gnnexplainer,-1,0.14580607414245605
GCN,118,23,0.2,random,0,0.04558032751083374
GCN,118,23,0.2,random,1,0.036616623401641846
GCN,118,23,0.2,random,2,0.022460997104644775
GCN,118,23,0.2,random,3,0.05008667707443237
GCN,118,23,0.2,random,4,-0.0023267269134521484
GCN,118,23,0.2,random,5,0.01203984022140503
GCN,118,23,0.2,random,6,0.06353205442428589
GCN,118,23,0.2,random,7,0.010941624641418457
GCN,118,23,0.2,random,8,0.029893696308135986
GCN,118,23,0.2,random,9,0.03585714101791382
GCN,118,23,0.2,random,10,0.04510527849197388
GCN,118,23,0.2,random,11,0.006368696689605713
GCN,118,23,0.2,random,12,0.05941206216812134
GCN,118,23,0.2,random,13,0.014420688152313232
GCN,118,23,0.2,random,14,0.007693052291870117
GCN,118,23,0.2,random,15,0.07375901937484741
GCN,118,23,0.2,random,16,0.0251198410987854
GCN,118,23,0.2,random,17,0.07798582315444946
GCN,118,23,0.2,random,18,0.03255128860473633
GCN,118,23,0.2,random,19,0.06899076700210571
GCN,118,37,0.05,gnnexplainer,-1,0.05061537027359009
GCN,118,37,0.05,random,0,0.014799773693084717
GCN,118,37,0.05,random,1,-0.00041800737380981445
GCN,118,37,0.05,random,2,0.010876476764678955
GCN,118,37,0.05,random,3,-0.00545269250869751
GCN,118,37,0.05,random,4,-0.0012968182563781738
GCN,118,37,0.05,random,5,0.009814798831939697
GCN,118,37,0.05,random,6,-0.003042280673980713
GCN,118,37,0.05,random,7,0.01251894235610962
GCN,118,37,0.05,random,8,0.010977625846862793
GCN,118,37,0.05,random,9,0.032417118549346924
GCN,118,37,0.05,random,10,-0.0076406002044677734
GCN,118,37,0.05,random,11,0.004038989543914795
GCN,118,37,0.05,random,12,-0.0006158947944641113
GCN,118,37,0.05,random,13,0.035369932651519775
GCN,118,37,0.05,random,14,0.01910853385925293
GCN,118,37,0.05,random,15,-0.001605689525604248
GCN,118,37,0.05,random,16,0.018684566020965576
GCN,118,37,0.05,random,17,-0.008163750171661377
GCN,118,37,0.05,random,18,0.0035595297813415527
GCN,118,37,0.05,random,19,0.029362499713897705
GCN,118,37,0.1,gnnexplainer,-1,0.09868431091308594
GCN,118,37,0.1,random,0,-0.0016002058982849121
GCN,118,37,0.1,random,1,0.021555542945861816
GCN,118,37,0.1,random,2,0.031247615814208984
GCN,118,37,0.1,random,3,-0.001107633113861084
GCN,118,37,0.1,random,4,-0.0031728744506835938
GCN,118,37,0.1,random,5,0.017847120761871338
GCN,118,37,0.1,random,6,0.0073874592781066895
GCN,118,37,0.1,random,7,-0.0009033679962158203
GCN,118,37,0.1,random,8,0.014482498168945312
GCN,118,37,0.1,random,9,0.021292388439178467
GCN,118,37,0.1,random,10,0.021680057048797607
GCN,118,37,0.1,random,11,-0.005326032638549805
GCN,118,37,0.1,random,12,0.021619558334350586
GCN,118,37,0.1,random,13,-0.01854461431503296
GCN,118,37,0.1,random,14,0.01981830596923828
GCN,118,37,0.1,random,15,0.04503852128982544
GCN,118,37,0.1,random,16,0.02697521448135376
GCN,118,37,0.1,random,17,0.022767722606658936
GCN,118,37,0.1,random,18,0.003789663314819336
GCN,118,37,0.1,random,19,0.04501473903656006
GCN,118,37,0.2,gnnexplainer,-1,0.1268807351589203
GCN,118,37,0.2,random,0,0.0407404899597168
GCN,118,37,0.2,random,1,0.06307703256607056
GCN,118,37,0.2,random,2,0.059901535511016846
GCN,118,37,0.2,random,3,0.052807629108428955
GCN,118,37,0.2,random,4,-0.014470100402832031
GCN,118,37,0.2,random,5,0.02048325538635254
GCN,118,37,0.2,random,6,0.05122530460357666
GCN,118,37,0.2,random,7,0.048315346240997314
GCN,118,37,0.2,random,8,0.025721430778503418
GCN,118,37,0.2,random,9,0.03508424758911133
GCN,118,37,0.2,random,10,0.014905750751495361
GCN,118,37,0.2,random,11,0.043542563915252686
GCN,118,37,0.2,random,12,0.05852872133255005
GCN,118,37,0.2,random,13,0.07440334558486938
GCN,118,37,0.2,random,14,0.027615725994110107
GCN,118,37,0.2,random,15,0.06370562314987183
GCN,118,37,0.2,random,16,0.042863428592681885
GCN,118,37,0.2,random,17,0.09085345268249512
GCN,118,37,0.2,random,18,0.046639859676361084
GCN,118,37,0.2,random,19,0.06313157081604004
GCN,120,11,0.05,gnnexplainer,-1,0.0007234513759613037
GCN,120,11,0.05,random,0,-0.002371370792388916
GCN,120,11,0.05,random,1,-0.0045018792152404785
GCN,120,11,0.05,random,2,-0.00471186637878418
GCN,120,11,0.05,random,3,0.0034155547618865967
GCN,120,11,0.05,random,4,0.00030040740966796875
GCN,120,11,0.05,random,5,0.004786193370819092
GCN,120,11,0.05,random,6,0.0018416643142700195
GCN,120,11,0.05,random,7,-0.004759371280670166
GCN,120,11,0.05,random,8,-0.005214005708694458
GCN,120,11,0.05,random,9,0.012294739484786987
GCN,120,11,0.05,random,10,-0.0018967688083648682
GCN,120,11,0.05,random,11,-0.00047206878662109375
GCN,120,11,0.05,random,12,2.473592758178711e-05
GCN,120,11,0.05,random,13,0.00043591856956481934
GCN,120,11,0.05,random,14,0.0006556510925292969
GCN,120,11,0.05,random,15,0.013722121715545654
GCN,120,11,0.05,random,16,-0.005009829998016357
GCN,120,11,0.05,random,17,0.0029417872428894043
GCN,120,11,0.05,random,18,-0.006264358758926392
GCN,120,11,0.05,random,19,-0.010667115449905396
GCN,120,11,0.1,gnnexplainer,-1,0.006968319416046143
GCN,120,11,0.1,random,0,0.012373805046081543
GCN,120,11,0.1,random,1,-0.004458099603652954
GCN,120,11,0.1,random,2,-0.004817873239517212
GCN,120,11,0.1,random,3,-0.017880797386169434
GCN,120,11,0.1,random,4,-0.024726063013076782
GCN,120,11,0.1,random,5,-0.014212280511856079
GCN,120,11,0.1,random,6,0.004742473363876343
GCN,120,11,0.1,random,7,0.011610984802246094
GCN,120,11,0.1,random,8,0.01513218879699707
GCN,120,11,0.1,random,9,-0.015392333269119263
GCN,120,11,0.1,random,10,-0.002184540033340454
GCN,120,11,0.1,random,11,0.00046706199645996094
GCN,120,11,0.1,random,12,0.006885260343551636
GCN,120,11,0.1,random,13,0.008327484130859375
GCN,120,11,0.1,random,14,-0.0039199888706207275
GCN,120,11,0.1,random,15,-0.016321808099746704
GCN,120,11,0.1,random,16,-0.02244335412979126
GCN,120,11,0.1,random,17,-0.017984539270401
GCN,120,11,0.1,random,18,-0.0025800764560699463
GCN,120,11,0.1,random,19,0.004595965147018433
GCN,120,11,0.2,gnnexplainer,-1,-0.002987682819366455
GCN,120,11,0.2,random,0,-0.037222445011138916
GCN,120,11,0.2,random,1,-0.005713403224945068
GCN,120,11,0.2,random,2,0.014284223318099976
GCN,120,11,0.2,random,3,-0.006242185831069946
GCN,120,11,0.2,random,4,-0.003622114658355713
GCN,120,11,0.2,random,5,-0.005446106195449829
GCN,120,11,0.2,random,6,0.011549413204193115
GCN,120,11,0.2,random,7,-0.02117180824279785
GCN,120,11,0.2,random,8,-0.014015436172485352
GCN,120,11,0.2,random,9,-0.016210466623306274
GCN,120,11,0.2,random,10,-0.022895514965057373
GCN,120,11,0.2,random,11,0.024833261966705322
GCN,120,11,0.2,random,12,-0.01843324303627014
GCN,120,11,0.2,random,13,-0.011618196964263916
GCN,120,11,0.2,random,14,-0.011308491230010986
GCN,120,11,0.2,random,15,-0.007778644561767578
GCN,120,11,0.2,random,16,-0.016179561614990234
GCN,120,11,0.2,random,17,-0.003572404384613037
GCN,120,11,0.2,random,18,0.010194659233093262
GCN,120,11,0.2,random,19,0.013317584991455078
GCN,120,23,0.05,gnnexplainer,-1,-0.005540043115615845
GCN,120,23,0.05,random,0,0.01119852066040039
GCN,120,23,0.05,random,1,-0.008373677730560303
GCN,120,23,0.05,random,2,0.007657527923583984
GCN,120,23,0.05,random,3,-0.006524205207824707
GCN,120,23,0.05,random,4,0.006248682737350464
GCN,120,23,0.05,random,5,0.003996461629867554
GCN,120,23,0.05,random,6,-0.006488204002380371
GCN,120,23,0.05,random,7,-0.007984757423400879
GCN,120,23,0.05,random,8,-0.006210267543792725
GCN,120,23,0.05,random,9,-0.003421097993850708
GCN,120,23,0.05,random,10,0.008056581020355225
GCN,120,23,0.05,random,11,-0.008785068988800049
GCN,120,23,0.05,random,12,0.008070796728134155
GCN,120,23,0.05,random,13,-0.010570347309112549
GCN,120,23,0.05,random,14,-0.005414366722106934
GCN,120,23,0.05,random,15,0.0013591945171356201
GCN,120,23,0.05,random,16,-0.008036494255065918
GCN,120,23,0.05,random,17,-0.01975896954536438
GCN,120,23,0.05,random,18,0.006468832492828369
GCN,120,23,0.05,random,19,0.005314677953720093
GCN,120,23,0.1,gnnexplainer,-1,-0.007608950138092041
GCN,120,23,0.1,random,0,-0.008215218782424927
GCN,120,23,0.1,random,1,0.013982385396957397
GCN,120,23,0.1,random,2,0.0035023093223571777
GCN,120,23,0.1,random,3,0.00540471076965332
GCN,120,23,0.1,random,4,-0.012200534343719482
GCN,120,23,0.1,random,5,0.0016004443168640137
GCN,120,23,0.1,random,6,-0.0011597871780395508
GCN,120,23,0.1,random,7,-0.009264737367630005
GCN,120,23,0.1,random,8,-0.009442150592803955
GCN,120,23,0.1,random,9,0.011732995510101318
GCN,120,23,0.1,random,10,0.0031323134899139404
GCN,120,23,0.1,random,11,-0.00036790966987609863
GCN,120,23,0.1,random,12,0.002591937780380249
GCN,120,23,0.1,random,13,-0.03335773944854736
GCN,120,23,0.1,random,14,-0.0044446587562561035
GCN,120,23,0.1,random,15,0.005665957927703857
GCN,120,23,0.1,random,16,-0.01342812180519104
GCN,120,23,0.1,random,17,-0.0024372637271881104
GCN,120,23,0.1,random,18,-0.011612653732299805
GCN,120,23,0.1,random,19,-0.005516529083251953
GCN,120,23,0.2,gnnexplainer,-1,-0.008843541145324707
GCN,120,23,0.2,random,0,0.0004697740077972412
GCN,120,23,0.2,random,1,0.01173478364944458
GCN,120,23,0.2,random,2,0.004540622234344482
GCN,120,23,0.2,random,3,-0.00989571213722229
GCN,120,23,0.2,random,4,0.00018581748008728027
GCN,120,23,0.2,random,5,0.018986552953720093
GCN,120,23,0.2,random,6,-0.005134165287017822
GCN,120,23,0.2,random,7,0.00043326616287231445
GCN,120,23,0.2,random,8,-0.01899045705795288
GCN,120,23,0.2,random,9,-0.01066318154335022
GCN,120,23,0.2,random,10,0.015895098447799683
GCN,120,23,0.2,random,11,0.00021982192993164062
GCN,120,23,0.2,random,12,0.010764002799987793
GCN,120,23,0.2,random,13,0.0014616847038269043
GCN,120,23,0.2,random,14,-0.029670268297195435
GCN,120,23,0.2,random,15,-0.010894775390625
GCN,120,23,0.2,random,16,-0.018805980682373047
GCN,120,23,0.2,random,17,0.0037221312522888184
GCN,120,23,0.2,random,18,-0.01021912693977356
GCN,120,23,0.2,random,19,-0.004667520523071289
GCN,120,37,0.05,gnnexplainer,-1,0.0077370405197143555
GCN,120,37,0.05,random,0,-0.008448660373687744
GCN,120,37,0.05,random,1,-0.007464170455932617
GCN,120,37,0.05,random,2,-0.003452688455581665
GCN,120,37,0.05,random,3,-0.0013135969638824463
GCN,120,37,0.05,random,4,0.0002071857452392578
GCN,120,37,0.05,random,5,0.008136361837387085
GCN,120,37,0.05,random,6,-0.004565030336380005
GCN,120,37,0.05,random,7,0.0014029741287231445
GCN,120,37,0.05,random,8,0.0024035871028900146
GCN,120,37,0.05,random,9,-0.0010505318641662598
GCN,120,37,0.05,random,10,-0.0071904659271240234
GCN,120,37,0.05,random,11,0.004954516887664795
GCN,120,37,0.05,random,12,-0.0028887391090393066
GCN,120,37,0.05,random,13,0.00937730073928833
GCN,120,37,0.05,random,14,0.004871666431427002
GCN,120,37,0.05,random,15,-0.009164988994598389
GCN,120,37,0.05,random,16,-0.004467397928237915
GCN,120,37,0.05,random,17,0.0005346238613128662
GCN,120,37,0.05,random,18,0.003434121608734131
GCN,120,37,0.05,random,19,0.007820308208465576
GCN,120,37,0.1,gnnexplainer,-1,0.0022629499435424805
GCN,120,37,0.1,random,0,0.016072213649749756
GCN,120,37,0.1,random,1,-0.01282578706741333
GCN,120,37,0.1,random,2,-0.005372196435928345
GCN,120,37,0.1,random,3,-0.007041811943054199
GCN,120,37,0.1,random,4,-0.019020557403564453
GCN,120,37,0.1,random,5,0.0039306581020355225
GCN,120,37,0.1,random,6,0.0003776252269744873
GCN,120,37,0.1,random,7,0.008470028638839722
GCN,120,37,0.1,random,8,0.011263251304626465
GCN,120,37,0.1,random,9,0.00650140643119812
GCN,120,37,0.1,random,10,-0.007818102836608887
GCN,120,37,0.1,random,11,-0.0005648434162139893
GCN,120,37,0.1,random,12,-0.0028731226921081543
GCN,120,37,0.1,random,13,0.009366601705551147
GCN,120,37,0.1,random,14,0.01663193106651306
GCN,120,37,0.1,random,15,-0.01269841194152832
GCN,120,37,0.1,random,16,0.007227510213851929
GCN,120,37,0.1,random,17,0.0004444718360900879
GCN,120,37,0.1,random,18,-0.018007099628448486
GCN,120,37,0.1,random,19,-0.00020185112953186035
GCN,120,37,0.2,gnnexplainer,-1,-0.0022419989109039307
GCN,120,37,0.2,random,0,0.030181586742401123
GCN,120,37,0.2,random,1,-0.007563173770904541
GCN,120,37,0.2,random,2,-0.00335732102394104
GCN,120,37,0.2,random,3,-0.014979511499404907
GCN,120,37,0.2,random,4,0.001837611198425293
GCN,120,37,0.2,random,5,-0.011524200439453125
GCN,120,37,0.2,random,6,0.006021469831466675
GCN,120,37,0.2,random,7,-0.01586061716079712
GCN,120,37,0.2,random,8,0.009813278913497925
GCN,120,37,0.2,random,9,-0.0136643648147583
GCN,120,37,0.2,random,10,-0.014740169048309326
GCN,120,37,0.2,random,11,-0.007788419723510742
GCN,120,37,0.2,random,12,-0.028963208198547363
GCN,120,37,0.2,random,13,-0.004646122455596924
GCN,120,37,0.2,random,14,0.0027111172676086426
GCN,120,37,0.2,random,15,-0.009876847267150879
GCN,120,37,0.2,random,16,-0.01927107572555542
GCN,120,37,0.2,random,17,-0.012112438678741455
GCN,120,37,0.2,random,18,-0.00618976354598999
GCN,120,37,0.2,random,19,-0.0015036165714263916
GCN,124,11,0.05,gnnexplainer,-1,0.028750896453857422
GCN,124,11,0.05,random,0,0.017185330390930176
GCN,124,11,0.05,random,1,0.011604845523834229
GCN,124,11,0.05,random,2,0.008294343948364258
GCN,124,11,0.05,random,3,0.008002519607543945
GCN,124,11,0.05,random,4,0.001927793025970459
GCN,124,11,0.05,random,5,0.011449038982391357
GCN,124,11,0.05,random,6,0.00870901346206665
GCN,124,11,0.05,random,7,0.0067716240882873535
GCN,124,11,0.05,random,8,0.01282268762588501
GCN,124,11,0.05,random,9,0.007280170917510986
GCN,124,11,0.05,random,10,0.007790863513946533
GCN,124,11,0.05,random,11,0.010581910610198975
GCN,124,11,0.05,random,12,0.011026978492736816
GCN,124,11,0.05,random,13,0.011451780796051025
GCN,124,11,0.05,random,14,0.004072129726409912
GCN,124,11,0.05,random,15,0.020368635654449463
GCN,124,11,0.05,random,16,0.013244390487670898
GCN,124,11,0.05,random,17,0.008563041687011719
GCN,124,11,0.05,random,18,0.01078575849533081
GCN,124,11,0.05,random,19,0.014376282691955566
GCN,124,11,0.1,gnnexplainer,-1,0.04269939661026001
GCN,124,11,0.1,random,0,0.021134495735168457
GCN,124,11,0.1,random,1,0.02165120840072632
GCN,124,11,0.1,random,2,0.02647477388381958
GCN,124,11,0.1,random,3,0.025881052017211914
GCN,124,11,0.1,random,4,0.014906764030456543
GCN,124,11,0.1,random,5,0.022794008255004883
GCN,124,11,0.1,random,6,0.02732640504837036
