architecture,patient,area_factor,method,repeat,probability_IC_change,area_probe_shift_sd,eccentricity_probe_shift_sd,solidity_probe_shift_sd,feature_support_fraction,clinical_validity
GCN,56,0.95,random,7,0.000186040997505188,0.0028553009033203125,-0.0039865970611572266,0.01465296745300293,0.9971751570701599,False
GCN,56,0.95,random,8,0.0006658583879470825,0.0033083558082580566,0.006930351257324219,0.014560401439666748,0.9978813529014587,False
GCN,56,0.95,random,9,-0.0004900544881820679,-0.004798680543899536,-0.001706242561340332,-0.010479390621185303,0.9978813529014587,False
GCN,56,0.95,random,10,0.00032973289489746094,0.0043773353099823,-0.0035596489906311035,0.016484975814819336,0.9978813529014587,False
GCN,56,0.95,random,11,-0.0008331388235092163,-0.006339699029922485,0.008283138275146484,-0.008325338363647461,0.9978813529014587,False
GCN,56,0.95,random,12,-0.0009931176900863647,-0.0033936500549316406,0.035003483295440674,-0.03525590896606445,0.9978813529014587,False
GCN,56,0.95,random,13,0.0005094707012176514,0.006581246852874756,-0.022456049919128418,0.028343677520751953,0.9978813529014587,False
GCN,56,0.95,random,14,0.0010917186737060547,0.00680956244468689,-0.0101548433303833,0.018964529037475586,0.9978813529014587,False
GCN,56,0.95,random,15,-0.00029206275939941406,-0.002856910228729248,-0.004971206188201904,0.0017371773719787598,0.9978813529014587,False
GCN,56,0.95,random,16,0.0004999041557312012,0.005428194999694824,-0.01450657844543457,0.014652550220489502,0.9978813529014587,False
GCN,56,0.95,random,17,0.0006000697612762451,0.00353318452835083,-0.021160900592803955,0.020807325839996338,0.9978813529014587,False
GCN,56,0.95,random,18,0.00039811432361602783,-0.0013037323951721191,-0.0069634318351745605,0.00807499885559082,0.9985875487327576,False
GCN,56,0.95,random,19,0.00036910176277160645,0.005131423473358154,-0.00026154518127441406,0.0031641125679016113,0.9978813529014587,False
GCN,56,1.05,gcia_morphology,-1,0.008524090051651001,0.11550229787826538,0.005557358264923096,0.09255343675613403,0.9985875487327576,False
GCN,56,1.05,random,0,-0.0004544556140899658,-0.00444185733795166,0.009325921535491943,-0.022971272468566895,0.9978813529014587,False
GCN,56,1.05,random,1,0.0006953626871109009,0.002001643180847168,0.0051691532135009766,0.013929307460784912,0.9985875487327576,False
GCN,56,1.05,random,2,0.0004869699478149414,0.005076110363006592,0.00838404893875122,-0.0017894506454467773,0.9971751570701599,False
GCN,56,1.05,random,3,0.000519871711730957,0.005118250846862793,-0.02186131477355957,0.02030932903289795,0.9978813529014587,False
GCN,56,1.05,random,4,0.0007952749729156494,0.0029144883155822754,-0.012015104293823242,0.01874476671218872,0.9978813529014587,False
GCN,56,1.05,random,5,-0.00044417381286621094,-0.0062739551067352295,0.010015726089477539,-0.022373735904693604,0.9992938041687012,False
GCN,56,1.05,random,6,-6.473064422607422e-05,-0.00020417571067810059,0.0041806697845458984,-0.004620373249053955,0.9978813529014587,False
GCN,56,1.05,random,7,0.00028082728385925293,0.0021415352821350098,-0.014321446418762207,0.01890784502029419,0.9978813529014587,False
GCN,56,1.05,random,8,-0.0001522749662399292,-0.0007565915584564209,0.02016425132751465,-0.009058952331542969,0.9978813529014587,False
GCN,56,1.05,random,9,0.0006999075412750244,0.004803597927093506,-0.015043854713439941,0.027766823768615723,0.9971751570701599,False
GCN,56,1.05,random,10,-0.0002426356077194214,0.0010111331939697266,0.00520634651184082,-0.0087355375289917,0.9978813529014587,False
GCN,56,1.05,random,11,-0.00031463801860809326,-0.004652589559555054,0.0005320310592651367,-0.005338191986083984,0.9971751570701599,False
GCN,56,1.05,random,12,-0.0004065483808517456,-0.004408061504364014,-0.001986682415008545,-0.0010871291160583496,0.9985875487327576,False
GCN,56,1.05,random,13,0.00042290985584259033,0.003413379192352295,-0.0004572272300720215,0.00971066951751709,0.9985875487327576,False
GCN,56,1.05,random,14,-0.0003984421491622925,-0.0038647353649139404,0.01065206527709961,-0.0121651291847229,0.9978813529014587,False
GCN,56,1.05,random,15,0.0003926903009414673,0.00427013635635376,-0.02352052927017212,0.019240200519561768,0.9978813529014587,False
GCN,56,1.05,random,16,0.00046253204345703125,0.0013256072998046875,0.00797879695892334,0.00502854585647583,0.9978813529014587,False
GCN,56,1.05,random,17,0.0001529008150100708,0.0009206831455230713,-0.0009416937828063965,-0.01039820909500122,0.9978813529014587,False
GCN,56,1.05,random,18,-0.0003266185522079468,-0.0046218037605285645,0.03153383731842041,-0.02437204122543335,0.9978813529014587,False
GCN,56,1.05,random,19,0.0001893937587738037,0.002635359764099121,-0.018518030643463135,0.0022922754287719727,0.9985875487327576,False
GCN,58,0.95,gcia_morphology,-1,-0.009786099195480347,-0.0941053032875061,0.0007994771003723145,-0.03761298209428787,1.0,False
GCN,58,0.95,random,0,-0.0003516674041748047,-0.0018134117126464844,0.011202692985534668,-0.0016287416219711304,1.0,False
GCN,58,0.95,random,1,-0.00046324729919433594,0.00910043716430664,-0.016520321369171143,0.011479169130325317,1.0,False
GCN,58,0.95,random,2,-0.0002581477165222168,-0.0018336176872253418,0.0023549795150756836,-0.00033155083656311035,1.0,False
GCN,58,0.95,random,3,0.0010242462158203125,0.007917970418930054,0.0010161399841308594,0.0012931227684020996,1.0,False
GCN,58,0.95,random,4,0.0009388923645019531,0.0032754838466644287,-0.007405102252960205,0.007840543985366821,1.0,False
GCN,58,0.95,random,5,0.0012173950672149658,5.5789947509765625e-05,0.004157215356826782,-0.00555950403213501,0.9988095164299011,False
GCN,58,0.95,random,6,0.0005471706390380859,-0.0002829134464263916,-0.016585707664489746,0.011363521218299866,1.0,False
GCN,58,0.95,random,7,0.0006086826324462891,-0.0030590295791625977,0.006969869136810303,-0.02011910080909729,1.0,False
GCN,58,0.95,random,8,0.0006428062915802002,0.009015262126922607,-0.027043044567108154,0.022145673632621765,1.0,False
GCN,58,0.95,random,9,0.0008844435214996338,-0.0052901506423950195,0.0028229355812072754,-0.020024947822093964,1.0,False
GCN,58,0.95,random,10,0.0009028911590576172,0.0040998756885528564,0.004328489303588867,-0.0007433593273162842,0.9988095164299011,False
GCN,58,0.95,random,11,-0.0009557902812957764,-4.06801700592041e-05,-0.013385206460952759,0.018915757536888123,0.9988095164299011,False
GCN,58,0.95,random,12,-0.0008165240287780762,0.00487026572227478,-0.006890773773193359,0.016499653458595276,0.9976190328598022,False
GCN,58,0.95,random,13,0.0003636181354522705,0.005251109600067139,-0.0031647682189941406,0.015183702111244202,0.9988095164299011,False
GCN,58,0.95,random,14,0.00041869282722473145,-0.0030835866928100586,0.018456339836120605,-0.01428908109664917,1.0,False
GCN,58,0.95,random,15,0.0005238354206085205,0.004103183746337891,-0.002705693244934082,0.011444374918937683,1.0,False
GCN,58,0.95,random,16,-0.0007070302963256836,0.00377655029296875,0.006954312324523926,0.01941607892513275,0.9976190328598022,False
GCN,58,0.95,random,17,-0.00019985437393188477,0.006082475185394287,-0.004908621311187744,0.023089319467544556,1.0,False
GCN,58,0.95,random,18,0.0007436573505401611,7.411837577819824e-05,-0.013624250888824463,-0.001965731382369995,1.0,False
GCN,58,0.95,random,19,0.0012716352939605713,0.0002302229404449463,0.004792660474777222,-0.012414738535881042,1.0,False
GCN,58,1.05,gcia_morphology,-1,0.011498034000396729,0.09430184960365295,-0.004665404558181763,0.03327934443950653,1.0,False
GCN,58,1.05,random,0,5.97834587097168e-05,-0.005656689405441284,-0.013020455837249756,0.0065229833126068115,1.0,False
GCN,58,1.05,random,1,-3.6656856536865234e-05,-0.0038880109786987305,-0.006860017776489258,-0.002319648861885071,1.0,False
GCN,58,1.05,random,2,-0.0009086728096008301,0.0003445446491241455,-0.0005197525024414062,0.010019868612289429,1.0,False
GCN,58,1.05,random,3,-0.0008407831192016602,-0.004408597946166992,0.00987255573272705,-0.012157529592514038,1.0,False
GCN,58,1.05,random,4,-0.000518798828125,-0.0032699108123779297,0.010242640972137451,-0.009475335478782654,1.0,False
GCN,58,1.05,random,5,-0.0007276535034179688,-0.005043655633926392,0.003908872604370117,-0.00019000470638275146,1.0,False
GCN,58,1.05,random,6,0.00043588876724243164,0.000132828950881958,-0.008283674716949463,0.005735903978347778,0.9988095164299011,False
GCN,58,1.05,random,7,-0.0008754134178161621,-0.004835784435272217,0.004706144332885742,-0.0005227178335189819,1.0,False
GCN,58,1.05,random,8,-0.0009133219718933105,-0.006708979606628418,-0.000556260347366333,-0.0030979961156845093,0.9988095164299011,False
GCN,58,1.05,random,9,0.0019712448120117188,0.00547260046005249,-0.011333554983139038,0.0009222626686096191,1.0,False
GCN,58,1.05,random,10,0.0009990036487579346,0.00736430287361145,-0.0028301775455474854,0.0034551769495010376,1.0,False
GCN,58,1.05,random,11,0.00103837251663208,0.00304451584815979,-0.009649008512496948,0.014092281460762024,0.9988095164299011,False
GCN,58,1.05,random,12,0.00043582916259765625,0.00536462664604187,-0.026096701622009277,0.004676446318626404,1.0,False
GCN,58,1.05,random,13,0.0003192424774169922,-0.00014263391494750977,0.01202341914176941,-0.008810222148895264,0.9988095164299011,False
GCN,58,1.05,random,14,-0.00044029951095581055,-0.007443606853485107,0.014720141887664795,-0.021203212440013885,1.0,False
GCN,58,1.05,random,15,-0.0008966326713562012,0.00837641954421997,0.0026884078979492188,0.01844055950641632,1.0,False
GCN,58,1.05,random,16,-6.198883056640625e-06,0.009912222623825073,-0.012321829795837402,0.0154561847448349,1.0,False
GCN,58,1.05,random,17,0.0005922615528106689,-0.0009190738201141357,-0.0035381019115448,-0.003741040825843811,1.0,False
GCN,58,1.05,random,18,0.0011704564094543457,0.006480485200881958,-0.015046298503875732,0.010453358292579651,0.9988095164299011,False
GCN,58,1.05,random,19,-0.001401752233505249,-0.003946572542190552,-0.006697416305541992,0.007898926734924316,0.9988095164299011,False
GCN,59,0.95,gcia_morphology,-1,-0.008963197469711304,-0.08503812551498413,0.0012153983116149902,-0.02456355094909668,1.0,False
GCN,59,0.95,random,0,-0.000788569450378418,0.000849306583404541,0.00566437840461731,0.0031298846006393433,1.0,False
GCN,59,0.95,random,1,-0.0006804168224334717,-0.004258573055267334,-0.0005130469799041748,0.002465546131134033,1.0,False
GCN,59,0.95,random,2,0.0005269646644592285,0.0013796687126159668,-0.0053293704986572266,0.0018477439880371094,0.9992856979370117,False
GCN,59,0.95,random,3,0.00018650293350219727,0.0025485754013061523,0.002000361680984497,-0.00750616192817688,1.0,False
GCN,59,0.95,random,4,-0.0015200972557067871,-0.005635857582092285,0.0055716633796691895,0.00220663845539093,1.0,False
GCN,59,0.95,random,5,0.0009396076202392578,-0.0012286901473999023,-0.002032727003097534,0.00038413703441619873,0.9992856979370117,False
GCN,59,0.95,random,6,-0.00015753507614135742,-0.0030006766319274902,0.0016733109951019287,-0.01696743071079254,0.9992856979370117,False
GCN,59,0.95,random,7,0.00028768181800842285,0.00726318359375,-0.0021869242191314697,0.0026975125074386597,1.0,False
GCN,59,0.95,random,8,0.0008584558963775635,0.0032548904418945312,0.005821317434310913,-0.006596267223358154,1.0,False
GCN,59,0.95,random,9,0.0007848739624023438,0.0008399486541748047,-0.0001716315746307373,-0.003656327724456787,1.0,False
GCN,59,0.95,random,10,-0.0005478560924530029,0.00019943714141845703,-0.004882246255874634,-0.0004966855049133301,1.0,False
GCN,59,0.95,random,11,0.00012356042861938477,0.0033268332481384277,0.013986200094223022,-0.009459525346755981,0.9985714554786682,False
GCN,59,0.95,random,12,0.00037160515785217285,0.000817418098449707,0.000379025936126709,-0.0009961426258087158,1.0,False
GCN,59,0.95,random,13,0.0011915266513824463,0.0015849471092224121,0.0036373138427734375,0.0033125877380371094,1.0,False
GCN,59,0.95,random,14,0.00032782554626464844,-0.00262296199798584,0.01731434464454651,-0.013856828212738037,0.9992856979370117,False
GCN,59,0.95,random,15,0.0007044076919555664,0.0015971660614013672,-0.006930023431777954,0.003174513578414917,1.0,False
GCN,59,0.95,random,16,0.0006026029586791992,0.0005919933319091797,-0.006438344717025757,0.002254962921142578,0.9992856979370117,False
GCN,59,0.95,random,17,0.0008970797061920166,0.0034375786781311035,6.899237632751465e-05,-0.00010301172733306885,0.9992856979370117,False
GCN,59,0.95,random,18,0.00034299492835998535,-0.0013016462326049805,0.01235690712928772,-0.017475664615631104,0.9992856979370117,False
GCN,59,0.95,random,19,0.0006077885627746582,-0.0020018815994262695,-0.001229614019393921,-0.012648388743400574,1.0,False
GCN,59,1.05,gcia_morphology,-1,0.010978996753692627,0.0894809365272522,-0.008321046829223633,0.02313855290412903,1.0,False
GCN,59,1.05,random,0,-0.00027185678482055664,0.0024921298027038574,0.0006101727485656738,0.004686981439590454,1.0,False
GCN,59,1.05,random,1,-0.00026023387908935547,-0.0011351704597473145,0.007709413766860962,0.0014049112796783447,1.0,False
GCN,59,1.05,random,2,0.0006947517395019531,0.006092429161071777,0.017374098300933838,0.0004223734140396118,1.0,False
GCN,59,1.05,random,3,0.0011252760887145996,-0.0015638470649719238,0.004810243844985962,-0.00916638970375061,1.0,False
GCN,59,1.05,random,4,0.0005747377872467041,0.0005906820297241211,-0.01291009783744812,-0.007462918758392334,1.0,False
GCN,59,1.05,random,5,0.0001327991485595703,-0.0012639760971069336,0.0026355087757110596,-0.00790230929851532,0.9992856979370117,False
GCN,59,1.05,random,6,0.0006511509418487549,0.004022777080535889,-0.011730402708053589,0.005416110157966614,0.9992856979370117,False
GCN,59,1.05,random,7,-1.4603137969970703e-05,-0.0013737678527832031,-0.006999075412750244,0.00014366209506988525,0.9992856979370117,False
GCN,59,1.05,random,8,-9.772181510925293e-05,-0.00013005733489990234,0.007089138031005859,-0.005324795842170715,1.0,False
GCN,59,1.05,random,9,-0.0002931356430053711,0.0056836605072021484,-0.0004786849021911621,0.009405001997947693,1.0,False
GCN,59,1.05,random,10,0.00044530630111694336,0.0030112266540527344,-0.00025662779808044434,-0.0039719343185424805,0.9992856979370117,False
GCN,59,1.05,random,11,0.0003756880760192871,0.0023515820503234863,-0.007292062044143677,0.007478892803192139,1.0,False
GCN,59,1.05,random,12,2.2590160369873047e-05,-0.00043851137161254883,-0.005375474691390991,0.005763038992881775,1.0,False
GCN,59,1.05,random,13,-0.0012351274490356445,-0.0015043020248413086,7.12275505065918e-06,0.003736257553100586,1.0,False
GCN,59,1.05,random,14,-0.0004252195358276367,-0.0037602782249450684,-0.0019237697124481201,-0.004922762513160706,0.9992856979370117,False
GCN,59,1.05,random,15,0.0008169710636138916,0.003950536251068115,0.006253331899642944,0.000805586576461792,1.0,False
GCN,59,1.05,random,16,0.0004190504550933838,-0.0015064477920532227,-0.0018822252750396729,-0.005164831876754761,1.0,False
GCN,59,1.05,random,17,-0.00023758411407470703,-0.0003050565719604492,0.005504876375198364,0.005376219749450684,1.0,False
GCN,59,1.05,random,18,-0.0007142722606658936,-0.004071652889251709,0.009698420763015747,-0.002016603946685791,0.9992856979370117,False
GCN,59,1.05,random,19,5.143880844116211e-05,0.0006281733512878418,-0.0009152591228485107,0.008514419198036194,0.9992856979370117,False
GCN,7,0.95,gcia_morphology,-1,-0.005320698022842407,-0.06060969829559326,-0.031299859285354614,-0.0035276710987091064,1.0,False
GCN,7,0.95,random,0,8.615851402282715e-05,-0.00046896934509277344,-0.0014749765396118164,-0.0022696852684020996,1.0,False
GCN,7,0.95,random,1,0.0005766153335571289,-0.00047266483306884766,-0.0028343796730041504,-0.0018210411071777344,1.0,False
GCN,7,0.95,random,2,0.001284778118133545,0.0002702474594116211,-0.003072381019592285,-0.004582315683364868,1.0,False
GCN,7,0.95,random,3,0.00015375018119812012,-0.0006132125854492188,0.0018279850482940674,-0.002485305070877075,1.0,False
GCN,7,0.95,random,4,-0.0006899833679199219,-0.00014650821685791016,-0.00040456652641296387,0.00564923882484436,1.0,False
GCN,7,0.95,random,5,0.00016888976097106934,-0.0009276866912841797,0.0011977553367614746,0.0001285076141357422,1.0,False
GCN,7,0.95,random,6,0.0006551742553710938,-0.0017142295837402344,0.002988576889038086,-0.0022730231285095215,1.0,False
GCN,7,0.95,random,7,-0.0001958906650543213,-0.0008671283721923828,-0.0016748309135437012,0.0015180408954620361,1.0,False
GCN,7,0.95,random,8,-0.00047078728675842285,-0.0007730722427368164,-0.0015870332717895508,0.004541575908660889,1.0,False
GCN,7,0.95,random,9,-0.0006465911865234375,-0.0008271932601928711,-0.0012347996234893799,0.003858715295791626,1.0,False
GCN,7,0.95,random,10,0.0006371736526489258,0.0009453296661376953,0.0015428662300109863,-0.005682498216629028,1.0,False
GCN,7,0.95,random,11,-0.00024443864822387695,0.001892685890197754,-0.00017547607421875,-0.0036242306232452393,1.0,False
GCN,7,0.95,random,12,-3.874301910400391e-06,-0.0012967586517333984,-0.0009251236915588379,-0.00041297078132629395,1.0,False
GCN,7,0.95,random,13,-6.502866744995117e-05,-0.0010474920272827148,-0.0014377236366271973,0.00033333897590637207,1.0,False
GCN,7,0.95,random,14,0.00044474005699157715,0.0012805461883544922,0.0014172196388244629,-0.0006119310855865479,1.0,False
GCN,7,0.95,random,15,-0.00031569600105285645,-0.003680109977722168,-0.0006173551082611084,0.001341313123703003,1.0,False
GCN,7,0.95,random,16,1.9550323486328125e-05,0.0018584728240966797,0.0005952119827270508,0.003776848316192627,1.0,False
GCN,7,0.95,random,17,0.0002580583095550537,-0.0024001598358154297,-7.194280624389648e-05,-0.0023137032985687256,1.0,False
GCN,7,0.95,random,18,7.367134094238281e-05,-0.00015044212341308594,0.0013560056686401367,0.0011912882328033447,1.0,False
GCN,7,0.95,random,19,-0.0003222525119781494,-0.0010749101638793945,-0.0007416903972625732,0.0028027892112731934,1.0,False
GCN,7,1.05,gcia_morphology,-1,0.0057073235511779785,0.060843706130981445,0.02996918559074402,0.002211630344390869,1.0,False
GCN,7,1.05,random,0,0.0008414387702941895,-0.00047719478607177734,0.0016965270042419434,-0.003838866949081421,1.0,False
GCN,7,1.05,random,1,-0.00015440583229064941,1.6570091247558594e-05,-0.001098722219467163,0.0017810165882110596,1.0,False
GCN,7,1.05,random,2,-0.00020182132720947266,-0.00043380260467529297,0.0005397796630859375,-0.00020071864128112793,1.0,False
GCN,7,1.05,random,3,-0.00032830238342285156,-0.0008370876312255859,0.0010737776756286621,9.229779243469238e-05,1.0,False
GCN,7,1.05,random,4,-0.00043469667434692383,-0.00024580955505371094,-0.0001361370086669922,0.0031622350215911865,1.0,False
GCN,7,1.05,random,5,0.00014024972915649414,0.0008385181427001953,-6.306171417236328e-05,-0.0002554357051849365,1.0,False
GCN,7,1.05,random,6,0.00023120641708374023,-0.0008935928344726562,0.0001475512981414795,0.0012952983379364014,1.0,False
GCN,7,1.05,random,7,-0.0007612109184265137,0.00027501583099365234,0.0016433000564575195,0.005263149738311768,1.0,False
GCN,7,1.05,random,8,0.00016039609909057617,0.0007350444793701172,0.003386557102203369,-0.0009902417659759521,1.0,False
GCN,7,1.05,random,9,0.0003694891929626465,0.0036765336990356445,-0.002140045166015625,-0.001476198434829712,1.0,False
GCN,7,1.05,random,10,-0.00028967857360839844,0.0003662109375,0.002416640520095825,0.003850013017654419,1.0,False
GCN,7,1.05,random,11,0.0007492005825042725,0.0020143985748291016,-0.003889322280883789,-0.0017688274383544922,1.0,False
GCN,7,1.05,random,12,0.00019344687461853027,-0.00019860267639160156,-0.002192854881286621,-0.001012176275253296,1.0,False
GCN,7,1.05,random,13,-0.00026875734329223633,0.0009750127792358398,-5.704164505004883e-05,0.004974782466888428,1.0,False
GCN,7,1.05,random,14,-0.00022602081298828125,-0.0019178390502929688,-0.001686394214630127,2.4437904357910156e-06,1.0,False
GCN,7,1.05,random,15,3.695487976074219e-05,0.0023615360260009766,0.004094630479812622,-0.004666775465011597,1.0,False
GCN,7,1.05,random,16,-0.000550389289855957,-0.002523183822631836,-0.0006180405616760254,-0.0005108416080474854,1.0,False
GCN,7,1.05,random,17,0.00019472837448120117,-0.0011290311813354492,0.0011729001998901367,-0.002008199691772461,1.0,False
GCN,7,1.05,random,18,-0.000724107027053833,0.0003052949905395508,-0.0003215670585632324,0.004858672618865967,1.0,False
GCN,7,1.05,random,19,-0.0004900991916656494,0.0012555122375488281,-0.0025128722190856934,0.004158139228820801,1.0,False
GCN,87,0.95,gcia_morphology,-1,-0.01287129521369934,-0.10741585493087769,-0.023426279425621033,-0.030838966369628906,1.0,False
GCN,87,0.95,random,0,0.0006545484066009521,0.005583405494689941,-0.012471631169319153,0.007091343402862549,1.0,False
GCN,87,0.95,random,1,0.0011091232299804688,0.002521812915802002,0.007312789559364319,-0.012389063835144043,1.0,False
GCN,87,0.95,random,2,0.0003933906555175781,-0.002025604248046875,0.005818679928779602,-0.012624174356460571,1.0,False
GCN,87,0.95,random,3,-0.0007805228233337402,-0.001629173755645752,0.009024664759635925,-0.00491863489151001,1.0,False
GCN,87,0.95,random,4,-0.00034332275390625,-0.0021979212760925293,-0.01800389587879181,0.008446037769317627,1.0,False
GCN,87,0.95,random,5,0.0004323124885559082,0.0021191835403442383,0.0007393062114715576,0.002833634614944458,1.0,False
GCN,87,0.95,random,6,-0.00011241436004638672,0.0012568235397338867,-0.017118722200393677,0.003466278314590454,1.0,False
GCN,87,0.95,random,7,-3.075599670410156e-05,0.0004341602325439453,-0.013381510972976685,-0.002211332321166992,1.0,False
GCN,87,0.95,random,8,-0.0003902912139892578,0.0041539669036865234,0.002889111638069153,0.006439119577407837,1.0,False
GCN,87,0.95,random,9,-0.0010339021682739258,0.0012014806270599365,-0.007921084761619568,0.01032748818397522,1.0,False
GCN,87,0.95,random,10,0.0011946558952331543,0.0020751357078552246,0.0007932782173156738,-0.0032730400562286377,1.0,False
GCN,87,0.95,random,11,0.001529395580291748,0.0024820268154144287,-7.103383541107178e-05,0.0001901388168334961,1.0,False
GCN,87,0.95,random,12,-0.00016301870346069336,0.004852473735809326,0.0014681220054626465,0.011265724897384644,1.0,False
GCN,87,0.95,random,13,0.0009987950325012207,0.002370297908782959,-0.002778157591819763,-0.00763469934463501,1.0,False
GCN,87,0.95,random,14,-0.0003323554992675781,0.00034689903259277344,0.0031237155199050903,0.0008488297462463379,1.0,False
GCN,87,0.95,random,15,0.001431107521057129,0.005046874284744263,0.0032708346843719482,-0.010010510683059692,1.0,False
GCN,87,0.95,random,16,0.0014712512493133545,0.0006495118141174316,0.00017179548740386963,-0.015970855951309204,1.0,False
GCN,87,0.95,random,17,-0.001912623643875122,-0.0030405521392822266,-0.00017796456813812256,0.007718026638031006,1.0,False
GCN,87,0.95,random,18,0.0007851719856262207,0.006587296724319458,-0.0006668269634246826,-0.0010976791381835938,1.0,False
GCN,87,0.95,random,19,-0.0014150738716125488,-0.005765795707702637,-0.014839813113212585,0.004773527383804321,1.0,False
GCN,87,1.05,gcia_morphology,-1,0.014430969953536987,0.10770431160926819,0.015789702534675598,0.027918726205825806,1.0,False
GCN,87,1.05,random,0,-0.0002754330635070801,-0.0020695924758911133,0.0031099021434783936,-0.008059144020080566,1.0,False
GCN,87,1.05,random,1,0.0013473033905029297,0.0010800659656524658,-0.001641780138015747,-0.0027216076850891113,1.0,False
GCN,87,1.05,random,2,-0.001414477825164795,-0.005439817905426025,0.0024522393941879272,-0.0007398724555969238,1.0,False
GCN,87,1.05,random,3,0.0005121827125549316,0.0048389434814453125,-0.0030045807361602783,-0.007702738046646118,1.0,False
GCN,87,1.05,random,4,-0.0006167292594909668,0.004898399114608765,-0.0053846389055252075,0.008298516273498535,1.0,False
GCN,87,1.05,random,5,-0.0019312500953674316,-0.00910043716430664,0.00759240984916687,-0.0031467676162719727,1.0,False
GCN,87,1.05,random,6,-0.0009539127349853516,-0.005010664463043213,0.0033474713563919067,0.00129777193069458,1.0,False
GCN,87,1.05,random,7,0.0013966560363769531,-0.005638539791107178,0.007467910647392273,-0.017562389373779297,1.0,False
GCN,87,1.05,random,8,0.00014537572860717773,-0.004081130027770996,-0.00022745132446289062,0.00228041410446167,1.0,False
GCN,87,1.05,random,9,0.0008112192153930664,0.004168838262557983,0.00017088651657104492,0.00281563401222229,1.0,False
GCN,87,1.05,random,10,0.0009099841117858887,-0.003877609968185425,0.015263602137565613,-0.017988622188568115,1.0,False
GCN,87,1.05,random,11,-0.0010629892349243164,0.002773761749267578,-0.008281901478767395,0.008534818887710571,1.0,False
GCN,87,1.05,random,12,0.0006992518901824951,-0.0027121007442474365,-0.008566528558731079,-0.004352748394012451,1.0,False
GCN,87,1.05,random,13,-0.00024333596229553223,0.004085898399353027,-0.018872275948524475,0.009205818176269531,1.0,False
GCN,87,1.05,random,14,-0.0008584558963775635,-0.006212890148162842,-0.003179207444190979,-0.0007943511009216309,1.0,False
GCN,87,1.05,random,15,-0.00030344724655151367,-0.00014007091522216797,0.0011117011308670044,0.0053976476192474365,1.0,False
GCN,87,1.05,random,16,0.0009728372097015381,-0.0019106566905975342,-0.0049226731061935425,0.0019186139106750488,1.0,False
GCN,87,1.05,random,17,-0.00013819336891174316,-0.014749258756637573,-0.002298399806022644,-0.008352965116500854,1.0,False
GCN,87,1.05,random,18,0.00017404556274414062,-0.005383491516113281,-0.006432563066482544,-0.0009353756904602051,1.0,False
GCN,87,1.05,random,19,-0.0019134283065795898,-0.002323746681213379,-0.003920689225196838,0.009578049182891846,1.0,False
GCN,9,0.95,gcia_morphology,-1,-0.03301692008972168,-0.19164294004440308,0.005596518516540527,-0.050167083740234375,1.0,False
GCN,9,0.95,random,0,-0.0036261677742004395,-0.0026668310165405273,-0.018841981887817383,0.013518571853637695,1.0,False
GCN,9,0.95,random,1,0.0026237964630126953,0.0020790696144104004,-0.038011908531188965,-0.01768207550048828,1.0,False
GCN,9,0.95,random,2,0.0012769103050231934,0.009668827056884766,-0.019913196563720703,-5.042552947998047e-05,1.0,False
GCN,9,0.95,random,3,0.0007919669151306152,-0.0043007731437683105,-0.016773700714111328,0.012927770614624023,1.0,False
GCN,9,0.95,random,4,-0.0004756450653076172,0.005284607410430908,-0.021465063095092773,0.01315462589263916,1.0,False
GCN,9,0.95,random,5,-0.0013126730918884277,-0.00026172399520874023,-0.0021865367889404297,-0.012515425682067871,1.0,False
GCN,9,0.95,random,6,-3.361701965332031e-05,0.003952980041503906,0.029259681701660156,-0.032265424728393555,0.9985954761505127,False
GCN,9,0.95,random,7,0.000774681568145752,0.008337020874023438,-0.03136932849884033,0.02258145809173584,1.0,False
GCN,9,0.95,random,8,0.0020757317543029785,0.003805100917816162,-0.009951353073120117,-0.007871627807617188,1.0,False
GCN,9,0.95,random,9,-0.0003642439842224121,-0.002469182014465332,-0.00020945072174072266,0.0066138505935668945,1.0,False
GCN,9,0.95,random,10,0.0012828707695007324,0.008336365222930908,-0.01141977310180664,-2.8848648071289062e-05,0.9985954761505127,False
GCN,9,0.95,random,11,-0.0016071200370788574,-0.010680198669433594,0.013170361518859863,0.0074121952056884766,1.0,False
GCN,9,0.95,random,12,-0.0016361474990844727,0.0033270716667175293,0.03969264030456543,0.00013148784637451172,1.0,False
GCN,9,0.95,random,13,0.0001506805419921875,-0.00855332612991333,0.0010311603546142578,-0.0005524158477783203,0.9985954761505127,False
GCN,9,0.95,random,14,0.0006175637245178223,0.005746006965637207,-0.012722134590148926,-0.004381537437438965,1.0,False
GCN,9,0.95,random,15,-0.001805424690246582,-0.00943601131439209,-0.007774233818054199,-0.003427863121032715,1.0,False
GCN,9,0.95,random,16,0.0010270476341247559,0.0025199055671691895,0.0005017518997192383,-0.013974666595458984,1.0,False
GCN,9,0.95,random,17,0.0022590160369873047,0.006528019905090332,-0.017814278602600098,0.044565677642822266,1.0,False
GCN,9,0.95,random,18,0.0027728676795959473,0.004301786422729492,0.0080338716506958,-0.009756922721862793,1.0,False
GCN,9,0.95,random,19,0.0030698180198669434,-0.0021456480026245117,-0.013398289680480957,-0.014967679977416992,1.0,False
GCN,9,1.05,gcia_morphology,-1,0.03259557485580444,0.1894112229347229,-0.007285475730895996,0.04561257362365723,1.0,False
