stage,analysis,record_type,dataset,model,seed,concept,layer,probe_metric,probe_value,tcav_value,target_effect,control_effect,gcia_excess,ci_low,ci_high,intervention_valid,interpretation,budget,concept_shift,control_budget,control_ci_high,control_ci_low,control_concept_shift,encoded,invalid_reason,metric,n_graphs,n_groups,patient_id,permutation_p,sample_id,target_ci_high,target_ci_low,valid_fraction,value
synthetic,gcia,observation,synthetic,GraphSAGE,37,C_used,,,,,0.6770288944244385,0.0367002859711647,0.640328586101532,,,True,,6.928203105926514,2.0,6.928203105926514,,,0.0,,,,,,test_9,,test_9_010,,,,
synthetic,gcia,observation,synthetic,GraphSAGE,37,C_used,,,,,0.0024838335812091827,0.24393373727798462,-0.24144990742206573,,,True,,6.928203105926514,2.0,6.928203105926514,,,0.0,,,,,,test_9,,test_9_011,,,,
synthetic,gcia,observation,synthetic,GraphSAGE,37,C_used,,,,,0.6680219173431396,0.046700723469257355,0.6213212013244629,,,True,,6.928203105926514,2.0,6.928203105926514,,,9.934107758624577e-09,,,,,,test_9,,test_9_100,,,,
synthetic,gcia,observation,synthetic,GraphSAGE,37,C_used,,,,,0.02690732479095459,0.005073187872767448,0.02183413691818714,,,True,,6.928203105926514,2.0,6.928203105926514,,,1.9868215517249155e-08,,,,,,test_9,,test_9_101,,,,
synthetic,gcia,observation,synthetic,GraphSAGE,37,C_used,,,,,0.6770288944244385,0.04266664385795593,0.6343622207641602,,,True,,6.928203105926514,2.0,6.928203105926514,,,9.934107758624577e-09,,,,,,test_9,,test_9_110,,,,
synthetic,gcia,observation,synthetic,GraphSAGE,37,C_used,,,,,0.0024838335812091827,0.010206175968050957,-0.007722342386841774,,,True,,6.928203105926514,2.0,6.928203105926514,,,9.934107758624577e-09,,,,,,test_9,,test_9_111,,,,
synthetic,gcia,observation,synthetic,GraphSAGE,37,C_used,,,,,0.7292647361755371,0.02643880434334278,0.7028259038925171,,,True,,6.928203105926514,2.0,6.928203105926514,,,1.9868215517249155e-08,,,,,,test_10,,test_10_000,,,,
synthetic,gcia,observation,synthetic,GraphSAGE,37,C_used,,,,,0.03004506044089794,0.13690374791622162,-0.10685868561267853,,,True,,6.928203105926514,2.0,6.928203105926514,,,9.934107758624577e-09,,,,,,test_10,,test_10_001,,,,
synthetic,gcia,observation,synthetic,GraphSAGE,37,C_used,,,,,0.7353852987289429,0.031824443489313126,0.7035608291625977,,,True,,6.928203105926514,2.0,6.928203105926514,,,1.9868215517249155e-08,,,,,,test_10,,test_10_010,,,,
synthetic,gcia,observation,synthetic,GraphSAGE,37,C_used,,,,,0.04102583974599838,0.11619091033935547,-0.07516507059335709,,,True,,6.928203105926514,2.0,6.928203105926514,,,9.934107758624577e-09,,,,,,test_10,,test_10_011,,,,
synthetic,gcia,observation,synthetic,GraphSAGE,37,C_used,,,,,0.7292647957801819,0.07897546142339706,0.6502893567085266,,,True,,6.928203105926514,2.0,6.928203105926514,,,9.934107758624577e-09,,,,,,test_10,,test_10_100,,,,
synthetic,gcia,observation,synthetic,GraphSAGE,37,C_used,,,,,0.03004506044089794,0.014299578964710236,0.015745481476187706,,,True,,6.928203105926514,2.0,6.928203105926514,,,9.934107758624577e-09,,,,,,test_10,,test_10_101,,,,
synthetic,gcia,observation,synthetic,GraphSAGE,37,C_used,,,,,0.7353852987289429,0.08589974790811539,0.6494855284690857,,,True,,6.928203105926514,2.0,6.928203105926514,,,9.934107758624577e-09,,,,,,test_10,,test_10_110,,,,
synthetic,gcia,observation,synthetic,GraphSAGE,37,C_used,,,,,0.04102584719657898,0.01663411408662796,0.02439173310995102,,,True,,6.928203105926514,2.0,6.928203105926514,,,1.9868215517249155e-08,,,,,,test_10,,test_10_111,,,,
synthetic,gcia,observation,synthetic,GraphSAGE,37,C_used,,,,,0.7051811218261719,0.017472460865974426,0.6877086758613586,,,True,,6.928203105926514,2.0,6.928203105926514,,,0.0,,,,,,test_11,,test_11_000,,,,
synthetic,gcia,observation,synthetic,GraphSAGE,37,C_used,,,,,0.000985369086265564,0.3264743685722351,-0.32548898458480835,,,True,,6.928203105926514,2.0,6.928203105926514,,,3.973643103449831e-08,,,,,,test_11,,test_11_001,,,,
synthetic,gcia,observation,synthetic,GraphSAGE,37,C_used,,,,,0.7155224084854126,0.02991502732038498,0.685607373714447,,,True,,6.928203105926514,2.0,6.928203105926514,,,0.0,,,,,,test_11,,test_11_010,,,,
synthetic,gcia,observation,synthetic,GraphSAGE,37,C_used,,,,,0.023021675646305084,0.27261602878570557,-0.24959436058998108,,,True,,6.928203105926514,2.0,6.928203105926514,,,3.973643103449831e-08,,,,,,test_11,,test_11_011,,,,
synthetic,gcia,observation,synthetic,GraphSAGE,37,C_used,,,,,0.7051811218261719,0.07461556792259216,0.6305655241012573,,,True,,6.928203105926514,2.0,6.928203105926514,,,0.0,,,,,,test_11,,test_11_100,,,,
synthetic,gcia,observation,synthetic,GraphSAGE,37,C_used,,,,,0.000985369086265564,0.010553799569606781,-0.009568430483341217,,,True,,6.928203105926514,2.0,6.928203105926514,,,0.0,,,,,,test_11,,test_11_101,,,,
synthetic,gcia,observation,synthetic,GraphSAGE,37,C_used,,,,,0.7155224084854126,0.06189660727977753,0.6536257863044739,,,True,,6.928203105926514,2.0,6.928203105926514,,,0.0,,,,,,test_11,,test_11_110,,,,
synthetic,gcia,observation,synthetic,GraphSAGE,37,C_used,,,,,0.02302166074514389,0.02082616649568081,0.0021954942494630814,,,True,,6.928203105926514,2.0,6.928203105926514,,,0.0,,,,,,test_11,,test_11_111,,,,
synthetic,gcia,observation,synthetic,GraphSAGE,37,C_used,,,,,0.7079616785049438,0.02449348382651806,0.683468222618103,,,True,,6.928203105926514,2.0,6.928203105926514,,,9.934107758624577e-09,,,,,,test_12,,test_12_000,,,,
synthetic,gcia,observation,synthetic,GraphSAGE,37,C_used,,,,,0.007138900458812714,0.3088376820087433,-0.30169877409935,,,True,,6.928203105926514,2.0,6.928203105926514,,,9.934107758624577e-09,,,,,,test_12,,test_12_001,,,,
synthetic,gcia,observation,synthetic,GraphSAGE,37,C_used,,,,,0.7170515060424805,0.028353992849588394,0.6886975169181824,,,True,,6.928203105926514,2.0,6.928203105926514,,,9.934107758624577e-09,,,,,,test_12,,test_12_010,,,,
synthetic,gcia,observation,synthetic,GraphSAGE,37,C_used,,,,,0.013035930693149567,0.20687007904052734,-0.19383415579795837,,,True,,6.928203105926514,2.0,6.928203105926514,,,9.934107758624577e-09,,,,,,test_12,,test_12_011,,,,
synthetic,gcia,observation,synthetic,GraphSAGE,37,C_used,,,,,0.7079616785049438,0.05280442163348198,0.6551572680473328,,,True,,6.928203105926514,2.0,6.928203105926514,,,3.973643103449831e-08,,,,,,test_12,,test_12_100,,,,
synthetic,gcia,observation,synthetic,GraphSAGE,37,C_used,,,,,0.007138904184103012,0.01623912900686264,-0.009100224822759628,,,True,,6.928203105926514,2.0,6.928203105926514,,,4.967053612858763e-08,,,,,,test_12,,test_12_101,,,,
synthetic,gcia,observation,synthetic,GraphSAGE,37,C_used,,,,,0.7170515060424805,0.02390410006046295,0.6931474208831787,,,True,,6.928203105926514,2.0,6.928203105926514,,,3.973643103449831e-08,,,,,,test_12,,test_12_110,,,,
synthetic,gcia,observation,synthetic,GraphSAGE,37,C_used,,,,,0.013035941869020462,0.021003473550081253,-0.007967531681060791,,,True,,6.928203105926514,2.0,6.928203105926514,,,4.967053612858763e-08,,,,,,test_12,,test_12_111,,,,
synthetic,gcia,observation,synthetic,GraphSAGE,37,C_used,,,,,0.7295253276824951,0.03742467239499092,0.6921006441116333,,,True,,6.928203105926514,2.0,6.928203105926514,,,3.973643103449831e-08,,,,,,test_13,,test_13_000,,,,
synthetic,gcia,observation,synthetic,GraphSAGE,37,C_used,,,,,0.01542651280760765,0.2556416392326355,-0.24021512269973755,,,True,,6.928203105926514,2.0,6.928203105926514,,,1.9868215517249155e-08,,,,,,test_13,,test_13_001,,,,
synthetic,gcia,observation,synthetic,GraphSAGE,37,C_used,,,,,0.7360199689865112,0.030721018090844154,0.7052989602088928,,,True,,6.928203105926514,2.0,6.928203105926514,,,1.9868215517249155e-08,,,,,,test_13,,test_13_010,,,,
synthetic,gcia,observation,synthetic,GraphSAGE,37,C_used,,,,,0.03430190682411194,0.24200475215911865,-0.2077028453350067,,,True,,6.928203105926514,2.0,6.928203105926514,,,1.9868215517249155e-08,,,,,,test_13,,test_13_011,,,,
synthetic,gcia,observation,synthetic,GraphSAGE,37,C_used,,,,,0.7295253276824951,0.1136372834444046,0.6158880591392517,,,True,,6.928203105926514,2.0,6.928203105926514,,,0.0,,,,,,test_13,,test_13_100,,,,
synthetic,gcia,observation,synthetic,GraphSAGE,37,C_used,,,,,0.01542651280760765,0.010669765062630177,0.004756747744977474,,,True,,6.928203105926514,2.0,6.928203105926514,,,0.0,,,,,,test_13,,test_13_101,,,,
synthetic,gcia,observation,synthetic,GraphSAGE,37,C_used,,,,,0.7360199689865112,0.07640168815851212,0.6596182584762573,,,True,,6.928203105926514,2.0,6.928203105926514,,,0.0,,,,,,test_13,,test_13_110,,,,
synthetic,gcia,observation,synthetic,GraphSAGE,37,C_used,,,,,0.03430197015404701,0.017502324655652046,0.016799645498394966,,,True,,6.928203105926514,2.0,6.928203105926514,,,0.0,,,,,,test_13,,test_13_111,,,,
synthetic,gcia,observation,synthetic,GraphSAGE,37,C_used,,,,,0.7084028124809265,0.0432141050696373,0.665188729763031,,,True,,6.928203105926514,2.0,6.928203105926514,,,1.9868215517249155e-08,,,,,,test_14,,test_14_000,,,,
synthetic,gcia,observation,synthetic,GraphSAGE,37,C_used,,,,,0.01807732880115509,0.18705043196678162,-0.16897310316562653,,,True,,6.928203105926514,2.0,6.928203105926514,,,9.934107758624577e-09,,,,,,test_14,,test_14_001,,,,
synthetic,gcia,observation,synthetic,GraphSAGE,37,C_used,,,,,0.7283947467803955,0.030535228550434113,0.697859525680542,,,True,,6.928203105926514,2.0,6.928203105926514,,,9.934107758624577e-09,,,,,,test_14,,test_14_010,,,,
synthetic,gcia,observation,synthetic,GraphSAGE,37,C_used,,,,,0.03634479641914368,0.13562072813510895,-0.09927593171596527,,,True,,6.928203105926514,2.0,6.928203105926514,,,0.0,,,,,,test_14,,test_14_011,,,,
synthetic,gcia,observation,synthetic,GraphSAGE,37,C_used,,,,,0.7084028720855713,0.044104136526584625,0.6642987132072449,,,True,,6.928203105926514,2.0,6.928203105926514,,,9.934107758624577e-09,,,,,,test_14,,test_14_100,,,,
synthetic,gcia,observation,synthetic,GraphSAGE,37,C_used,,,,,0.01807732880115509,0.0113022206351161,0.00677510816603899,,,True,,6.928203105926514,2.0,6.928203105926514,,,9.934107758624577e-09,,,,,,test_14,,test_14_101,,,,
synthetic,gcia,observation,synthetic,GraphSAGE,37,C_used,,,,,0.7283947467803955,0.03632047772407532,0.6920742988586426,,,True,,6.928203105926514,2.0,6.928203105926514,,,9.934107758624577e-09,,,,,,test_14,,test_14_110,,,,
synthetic,gcia,observation,synthetic,GraphSAGE,37,C_used,,,,,0.03634479641914368,0.01671064831316471,0.019634148105978966,,,True,,6.928203105926514,2.0,6.928203105926514,,,1.9868215517249155e-08,,,,,,test_14,,test_14_111,,,,
synthetic,gcia,observation,synthetic,GraphSAGE,37,C_used,,,,,0.7419154644012451,0.03380116820335388,0.7081142663955688,,,True,,6.928203105926514,2.0,6.928203105926514,,,1.9868215517249155e-08,,,,,,test_15,,test_15_000,,,,
synthetic,gcia,observation,synthetic,GraphSAGE,37,C_used,,,,,0.009196918457746506,0.28487375378608704,-0.2756768465042114,,,True,,6.928203105926514,2.0,6.928203105926514,,,1.9868215517249155e-08,,,,,,test_15,,test_15_001,,,,
synthetic,gcia,observation,synthetic,GraphSAGE,37,C_used,,,,,0.753609299659729,0.05006558820605278,0.7035437226295471,,,True,,6.928203105926514,2.0,6.928203105926514,,,1.9868215517249155e-08,,,,,,test_15,,test_15_010,,,,
synthetic,gcia,observation,synthetic,GraphSAGE,37,C_used,,,,,0.02732943370938301,0.2056177258491516,-0.1782882958650589,,,True,,6.928203105926514,2.0,6.928203105926514,,,1.9868215517249155e-08,,,,,,test_15,,test_15_011,,,,
synthetic,gcia,observation,synthetic,GraphSAGE,37,C_used,,,,,0.7419154644012451,0.0795469731092453,0.6623684763908386,,,True,,6.928203105926514,2.0,6.928203105926514,,,1.9868215517249155e-08,,,,,,test_15,,test_15_100,,,,
synthetic,gcia,observation,synthetic,GraphSAGE,37,C_used,,,,,0.009196918457746506,0.006353024393320084,0.002843894064426422,,,True,,6.928203105926514,2.0,6.928203105926514,,,9.934107758624577e-09,,,,,,test_15,,test_15_101,,,,
synthetic,gcia,observation,synthetic,GraphSAGE,37,C_used,,,,,0.753609299659729,0.06487555056810379,0.6887337565422058,,,True,,6.928203105926514,2.0,6.928203105926514,,,1.9868215517249155e-08,,,,,,test_15,,test_15_110,,,,
synthetic,gcia,observation,synthetic,GraphSAGE,37,C_used,,,,,0.02732943370938301,0.017457356676459312,0.009872077032923698,,,True,,6.928203105926514,2.0,6.928203105926514,,,2.9802322387695312e-08,,,,,,test_15,,test_15_111,,,,
synthetic,gcia,observation,synthetic,GraphSAGE,37,C_used,,,,,0.6962123513221741,0.04019057750701904,0.656021773815155,,,True,,6.928203105926514,2.0,6.928203105926514,,,1.9868215517249155e-08,,,,,,test_16,,test_16_000,,,,
synthetic,gcia,observation,synthetic,GraphSAGE,37,C_used,,,,,0.03130340203642845,0.17641985416412354,-0.14511644840240479,,,True,,6.928203105926514,2.0,6.928203105926514,,,9.934107758624577e-09,,,,,,test_16,,test_16_001,,,,
synthetic,gcia,observation,synthetic,GraphSAGE,37,C_used,,,,,0.70201575756073,0.02045201137661934,0.6815637350082397,,,True,,6.928203105926514,2.0,6.928203105926514,,,0.0,,,,,,test_16,,test_16_010,,,,
synthetic,gcia,observation,synthetic,GraphSAGE,37,C_used,,,,,0.04274751991033554,0.11556202173233032,-0.07281450182199478,,,True,,6.928203105926514,2.0,6.928203105926514,,,0.0,,,,,,test_16,,test_16_011,,,,
synthetic,gcia,observation,synthetic,GraphSAGE,37,C_used,,,,,0.6962123513221741,0.08100482821464539,0.6152075529098511,,,True,,6.928203105926514,2.0,6.928203105926514,,,9.934107758624577e-09,,,,,,test_16,,test_16_100,,,,
synthetic,gcia,observation,synthetic,GraphSAGE,37,C_used,,,,,0.03130340203642845,0.008771311491727829,0.022532090544700623,,,True,,6.928203105926514,2.0,6.928203105926514,,,9.934107758624577e-09,,,,,,test_16,,test_16_101,,,,
synthetic,gcia,observation,synthetic,GraphSAGE,37,C_used,,,,,0.70201575756073,0.05936281383037567,0.6426529288291931,,,True,,6.928203105926514,2.0,6.928203105926514,,,1.9868215517249155e-08,,,,,,test_16,,test_16_110,,,,
synthetic,gcia,observation,synthetic,GraphSAGE,37,C_used,,,,,0.042747460305690765,0.01616523787379265,0.026582222431898117,,,True,,6.928203105926514,2.0,6.928203105926514,,,1.9868215517249155e-08,,,,,,test_16,,test_16_111,,,,
synthetic,gcia,observation,synthetic,GraphSAGE,37,C_used,,,,,0.7350168228149414,0.020735949277877808,0.7142808437347412,,,True,,6.928203105926514,2.0,6.928203105926514,,,1.9868215517249155e-08,,,,,,test_17,,test_17_000,,,,
synthetic,gcia,observation,synthetic,GraphSAGE,37,C_used,,,,,0.015422657132148743,0.23329398036003113,-0.21787132322788239,,,True,,6.928203105926514,2.0,6.928203105926514,,,9.934107758624577e-09,,,,,,test_17,,test_17_001,,,,
synthetic,gcia,observation,synthetic,GraphSAGE,37,C_used,,,,,0.7439206838607788,0.021047431975603104,0.7228732705116272,,,True,,6.928203105926514,2.0,6.928203105926514,,,9.934107758624577e-09,,,,,,test_17,,test_17_010,,,,
synthetic,gcia,observation,synthetic,GraphSAGE,37,C_used,,,,,0.028208378702402115,0.17733927071094513,-0.1491308957338333,,,True,,6.928203105926514,2.0,6.928203105926514,,,9.934107758624577e-09,,,,,,test_17,,test_17_011,,,,
synthetic,gcia,observation,synthetic,GraphSAGE,37,C_used,,,,,0.7350168228149414,0.09358086436986923,0.641435980796814,,,True,,6.928203105926514,2.0,6.928203105926514,,,9.934107758624577e-09,,,,,,test_17,,test_17_100,,,,
synthetic,gcia,observation,synthetic,GraphSAGE,37,C_used,,,,,0.015422657132148743,0.014692610129714012,0.0007300470024347305,,,True,,6.928203105926514,2.0,6.928203105926514,,,9.934107758624577e-09,,,,,,test_17,,test_17_101,,,,
synthetic,gcia,observation,synthetic,GraphSAGE,37,C_used,,,,,0.7439206838607788,0.10586406290531158,0.6380566358566284,,,True,,6.928203105926514,2.0,6.928203105926514,,,9.934107758624577e-09,,,,,,test_17,,test_17_110,,,,
synthetic,gcia,observation,synthetic,GraphSAGE,37,C_used,,,,,0.028208378702402115,0.011618584394454956,0.01658979430794716,,,True,,6.928203105926514,2.0,6.928203105926514,,,9.934107758624577e-09,,,,,,test_17,,test_17_111,,,,
synthetic,gcia,observation,synthetic,GraphSAGE,37,C_used,,,,,0.724623441696167,0.01619226485490799,0.7084311842918396,,,True,,6.928203105926514,2.0,6.928203105926514,,,0.0,,,,,,test_18,,test_18_000,,,,
synthetic,gcia,observation,synthetic,GraphSAGE,37,C_used,,,,,0.0096825510263443,0.3055514693260193,-0.2958689332008362,,,True,,6.928203105926514,2.0,6.928203105926514,,,0.0,,,,,,test_18,,test_18_001,,,,
synthetic,gcia,observation,synthetic,GraphSAGE,37,C_used,,,,,0.7375043630599976,0.012240920215845108,0.7252634167671204,,,True,,6.928203105926514,2.0,6.928203105926514,,,0.0,,,,,,test_18,,test_18_010,,,,
synthetic,gcia,observation,synthetic,GraphSAGE,37,C_used,,,,,0.022085722535848618,0.22746852040290833,-0.2053827941417694,,,True,,6.928203105926514,2.0,6.928203105926514,,,0.0,,,,,,test_18,,test_18_011,,,,
synthetic,gcia,observation,synthetic,GraphSAGE,37,C_used,,,,,0.7246235609054565,0.09254086762666702,0.6320827007293701,,,True,,6.928203105926514,2.0,6.928203105926514,,,0.0,,,,,,test_18,,test_18_100,,,,
synthetic,gcia,observation,synthetic,GraphSAGE,37,C_used,,,,,0.0096825510263443,0.01327306404709816,-0.0035905130207538605,,,True,,6.928203105926514,2.0,6.928203105926514,,,0.0,,,,,,test_18,,test_18_101,,,,
synthetic,gcia,observation,synthetic,GraphSAGE,37,C_used,,,,,0.7375043630599976,0.08430077135562897,0.6532036066055298,,,True,,6.928203105926514,2.0,6.928203105926514,,,0.0,,,,,,test_18,,test_18_110,,,,
synthetic,gcia,observation,synthetic,GraphSAGE,37,C_used,,,,,0.022085722535848618,0.01405341923236847,0.008032303303480148,,,True,,6.928203105926514,2.0,6.928203105926514,,,0.0,,,,,,test_18,,test_18_111,,,,
synthetic,gcia,observation,synthetic,GraphSAGE,37,C_used,,,,,0.7155761122703552,0.020595435053110123,0.6949806809425354,,,True,,6.928203105926514,2.0,6.928203105926514,,,0.0,,,,,,test_19,,test_19_000,,,,
synthetic,gcia,observation,synthetic,GraphSAGE,37,C_used,,,,,0.024615943431854248,0.18241842091083527,-0.15780247747898102,,,True,,6.928203105926514,2.0,6.928203105926514,,,0.0,,,,,,test_19,,test_19_001,,,,
synthetic,gcia,observation,synthetic,GraphSAGE,37,C_used,,,,,0.720943808555603,0.028648052364587784,0.6922957301139832,,,True,,6.928203105926514,2.0,6.928203105926514,,,0.0,,,,,,test_19,,test_19_010,,,,
synthetic,gcia,observation,synthetic,GraphSAGE,37,C_used,,,,,0.03966847062110901,0.1350366324186325,-0.0953681617975235,,,True,,6.928203105926514,2.0,6.928203105926514,,,0.0,,,,,,test_19,,test_19_011,,,,
synthetic,gcia,observation,synthetic,GraphSAGE,37,C_used,,,,,0.7155761122703552,0.09053318947553635,0.6250429153442383,,,True,,6.928203105926514,2.0,6.928203105926514,,,9.934107758624577e-09,,,,,,test_19,,test_19_100,,,,
synthetic,gcia,observation,synthetic,GraphSAGE,37,C_used,,,,,0.02461593598127365,0.010775679722428322,0.01384025625884533,,,True,,6.928203105926514,2.0,6.928203105926514,,,0.0,,,,,,test_19,,test_19_101,,,,
synthetic,gcia,observation,synthetic,GraphSAGE,37,C_used,,,,,0.720943808555603,0.0703435093164444,0.6506003141403198,,,True,,6.928203105926514,2.0,6.928203105926514,,,0.0,,,,,,test_19,,test_19_110,,,,
synthetic,gcia,observation,synthetic,GraphSAGE,37,C_used,,,,,0.0396684855222702,0.017080221325159073,0.02258826419711113,,,True,,6.928203105926514,2.0,6.928203105926514,,,0.0,,,,,,test_19,,test_19_111,,,,
synthetic,gcia,observation,synthetic,GraphSAGE,37,C_used,,,,,0.6797782182693481,0.04099050164222717,0.6387877464294434,,,True,,6.928203105926514,2.0,6.928203105926514,,,3.973643103449831e-08,,,,,,test_20,,test_20_000,,,,
synthetic,gcia,observation,synthetic,GraphSAGE,37,C_used,,,,,0.005420967936515808,0.25238263607025146,-0.24696166813373566,,,True,,6.928203105926514,2.0,6.928203105926514,,,3.973643103449831e-08,,,,,,test_20,,test_20_001,,,,
synthetic,gcia,observation,synthetic,GraphSAGE,37,C_used,,,,,0.6880948543548584,0.0320708230137825,0.6560240387916565,,,True,,6.928203105926514,2.0,6.928203105926514,,,3.973643103449831e-08,,,,,,test_20,,test_20_010,,,,
synthetic,gcia,observation,synthetic,GraphSAGE,37,C_used,,,,,0.02868373692035675,0.21932610869407654,-0.1906423717737198,,,True,,6.928203105926514,2.0,6.928203105926514,,,3.973643103449831e-08,,,,,,test_20,,test_20_011,,,,
synthetic,gcia,observation,synthetic,GraphSAGE,37,C_used,,,,,0.6797782182693481,0.044014740735292435,0.6357634663581848,,,True,,6.928203105926514,2.0,6.928203105926514,,,4.967053612858763e-08,,,,,,test_20,,test_20_100,,,,
synthetic,gcia,observation,synthetic,GraphSAGE,37,C_used,,,,,0.005420956760644913,0.011943979188799858,-0.006523022428154945,,,True,,6.928203105926514,2.0,6.928203105926514,,,4.967053612858763e-08,,,,,,test_20,,test_20_101,,,,
synthetic,gcia,observation,synthetic,GraphSAGE,37,C_used,,,,,0.6880948543548584,0.06746657937765121,0.620628297328949,,,True,,6.928203105926514,2.0,6.928203105926514,,,3.973643103449831e-08,,,,,,test_20,,test_20_110,,,,
synthetic,gcia,observation,synthetic,GraphSAGE,37,C_used,,,,,0.028683803975582123,0.01799687184393406,0.010686932131648064,,,True,,6.928203105926514,2.0,6.928203105926514,,,4.967053612858763e-08,,,,,,test_20,,test_20_111,,,,
synthetic,gcia,observation,synthetic,GraphSAGE,37,C_used,,,,,0.7346503138542175,0.02749710902571678,0.7071532011032104,,,True,,6.928203105926514,2.0,6.928203105926514,,,1.9868215517249155e-08,,,,,,test_21,,test_21_000,,,,
synthetic,gcia,observation,synthetic,GraphSAGE,37,C_used,,,,,0.008270077407360077,0.2676023244857788,-0.25933223962783813,,,True,,6.928203105926514,2.0,6.928203105926514,,,1.9868215517249155e-08,,,,,,test_21,,test_21_001,,,,
synthetic,gcia,observation,synthetic,GraphSAGE,37,C_used,,,,,0.7390984296798706,0.03617770969867706,0.7029207348823547,,,True,,6.928203105926514,2.0,6.928203105926514,,,0.0,,,,,,test_21,,test_21_010,,,,
synthetic,gcia,observation,synthetic,GraphSAGE,37,C_used,,,,,0.024810876697301865,0.22046829760074615,-0.195657417178154,,,True,,6.928203105926514,2.0,6.928203105926514,,,1.9868215517249155e-08,,,,,,test_21,,test_21_011,,,,
synthetic,gcia,observation,synthetic,GraphSAGE,37,C_used,,,,,0.7346503138542175,0.09236440062522888,0.642285943031311,,,True,,6.928203105926514,2.0,6.928203105926514,,,0.0,,,,,,test_21,,test_21_100,,,,
synthetic,gcia,observation,synthetic,GraphSAGE,37,C_used,,,,,0.008270077407360077,0.006593549624085426,0.0016765277832746506,,,True,,6.928203105926514,2.0,6.928203105926514,,,4.967053612858763e-08,,,,,,test_21,,test_21_101,,,,
synthetic,gcia,observation,synthetic,GraphSAGE,37,C_used,,,,,0.7390984296798706,0.06678653508424759,0.6723119020462036,,,True,,6.928203105926514,2.0,6.928203105926514,,,4.967053612858763e-08,,,,,,test_21,,test_21_110,,,,
synthetic,gcia,observation,synthetic,GraphSAGE,37,C_used,,,,,0.024810943752527237,0.016578983515501022,0.008231960237026215,,,True,,6.928203105926514,2.0,6.928203105926514,,,3.973643103449831e-08,,,,,,test_21,,test_21_111,,,,
synthetic,gcia,observation,synthetic,GraphSAGE,37,C_used,,,,,0.7417649030685425,0.014548609033226967,0.7272163033485413,,,True,,6.928203105926514,2.0,6.928203105926514,,,9.934107758624577e-09,,,,,,test_22,,test_22_000,,,,
synthetic,gcia,observation,synthetic,GraphSAGE,37,C_used,,,,,0.009106304496526718,0.22768111526966095,-0.21857480704784393,,,True,,6.928203105926514,2.0,6.928203105926514,,,0.0,,,,,,test_22,,test_22_001,,,,
synthetic,gcia,observation,synthetic,GraphSAGE,37,C_used,,,,,0.7520498037338257,0.033371780067682266,0.7186779975891113,,,True,,6.928203105926514,2.0,6.928203105926514,,,9.934107758624577e-09,,,,,,test_22,,test_22_010,,,,
synthetic,gcia,observation,synthetic,GraphSAGE,37,C_used,,,,,0.02979583665728569,0.18291549384593964,-0.15311965346336365,,,True,,6.928203105926514,2.0,6.928203105926514,,,0.0,,,,,,test_22,,test_22_011,,,,
synthetic,gcia,observation,synthetic,GraphSAGE,37,C_used,,,,,0.7417649030685425,0.05956955626606941,0.6821953654289246,,,True,,6.928203105926514,2.0,6.928203105926514,,,0.0,,,,,,test_22,,test_22_100,,,,
synthetic,gcia,observation,synthetic,GraphSAGE,37,C_used,,,,,0.009106293320655823,0.007307618856430054,0.001798674464225769,,,True,,6.928203105926514,2.0,6.928203105926514,,,0.0,,,,,,test_22,,test_22_101,,,,
synthetic,gcia,observation,synthetic,GraphSAGE,37,C_used,,,,,0.7520498037338257,0.07721282541751862,0.6748369932174683,,,True,,6.928203105926514,2.0,6.928203105926514,,,1.9868215517249155e-08,,,,,,test_22,,test_22_110,,,,
synthetic,gcia,observation,synthetic,GraphSAGE,37,C_used,,,,,0.02979583665728569,0.017456814646720886,0.012339022010564804,,,True,,6.928203105926514,2.0,6.928203105926514,,,0.0,,,,,,test_22,,test_22_111,,,,
synthetic,gcia,observation,synthetic,GraphSAGE,37,C_used,,,,,0.7200347185134888,0.02895636297762394,0.6910783648490906,,,True,,6.928203105926514,2.0,6.928203105926514,,,0.0,,,,,,test_23,,test_23_000,,,,
synthetic,gcia,observation,synthetic,GraphSAGE,37,C_used,,,,,0.018146734684705734,0.33503130078315735,-0.3168845772743225,,,True,,6.928203105926514,2.0,6.928203105926514,,,0.0,,,,,,test_23,,test_23_001,,,,
synthetic,gcia,observation,synthetic,GraphSAGE,37,C_used,,,,,0.7281273603439331,0.017809290438890457,0.7103180885314941,,,True,,6.928203105926514,2.0,6.928203105926514,,,0.0,,,,,,test_23,,test_23_010,,,,
synthetic,gcia,observation,synthetic,GraphSAGE,37,C_used,,,,,0.0032275915145874023,0.2843354344367981,-0.2811078429222107,,,True,,6.928203105926514,2.0,6.928203105926514,,,0.0,,,,,,test_23,,test_23_011,,,,
synthetic,gcia,observation,synthetic,GraphSAGE,37,C_used,,,,,0.7200347185134888,0.0726551041007042,0.6473796367645264,,,True,,6.928203105926514,2.0,6.928203105926514,,,0.0,,,,,,test_23,,test_23_100,,,,
synthetic,gcia,observation,synthetic,GraphSAGE,37,C_used,,,,,0.018146734684705734,0.011877214536070824,0.006269520148634911,,,True,,6.928203105926514,2.0,6.928203105926514,,,0.0,,,,,,test_23,,test_23_101,,,,
synthetic,gcia,observation,synthetic,GraphSAGE,37,C_used,,,,,0.7281273603439331,0.0727863684296608,0.6553409695625305,,,True,,6.928203105926514,2.0,6.928203105926514,,,0.0,,,,,,test_23,,test_23_110,,,,
