patient,split,seed,fraction,count,method,control,signed_change,absolute_change
TCGA-A2-A04T,development,37,0.1,18,random,6,-0.013922154903411865,0.013922154903411865
TCGA-A2-A04T,development,37,0.1,18,random,7,-0.019170820713043213,0.019170820713043213
TCGA-A2-A04T,development,37,0.1,18,random,8,-0.011688649654388428,0.011688649654388428
TCGA-A2-A04T,development,37,0.1,18,random,9,5.0008296966552734e-05,5.0008296966552734e-05
TCGA-A2-A04T,development,37,0.1,18,random,10,-0.021176040172576904,0.021176040172576904
TCGA-A2-A04T,development,37,0.1,18,random,11,-0.023382723331451416,0.023382723331451416
TCGA-A2-A04T,development,37,0.1,18,random,12,-0.021007120609283447,0.021007120609283447
TCGA-A2-A04T,development,37,0.1,18,random,13,-0.005951642990112305,0.005951642990112305
TCGA-A2-A04T,development,37,0.1,18,random,14,-0.017896413803100586,0.017896413803100586
TCGA-A2-A04T,development,37,0.1,18,random,15,-0.03154057264328003,0.03154057264328003
TCGA-A2-A04T,development,37,0.1,18,random,16,-0.0024643540382385254,0.0024643540382385254
TCGA-A2-A04T,development,37,0.1,18,random,17,0.006922125816345215,0.006922125816345215
TCGA-A2-A04T,development,37,0.1,18,random,18,-0.014939308166503906,0.014939308166503906
TCGA-A2-A04T,development,37,0.1,18,random,19,-0.0004886388778686523,0.0004886388778686523
TCGA-A2-A04T,development,37,0.2,35,gnnexplainer,-1,-0.03887331485748291,0.03887331485748291
TCGA-A2-A04T,development,37,0.2,35,random,0,-0.03499549627304077,0.03499549627304077
TCGA-A2-A04T,development,37,0.2,35,random,1,-0.021101176738739014,0.021101176738739014
TCGA-A2-A04T,development,37,0.2,35,random,2,-0.057082533836364746,0.057082533836364746
TCGA-A2-A04T,development,37,0.2,35,random,3,0.005343437194824219,0.005343437194824219
TCGA-A2-A04T,development,37,0.2,35,random,4,-0.006116151809692383,0.006116151809692383
TCGA-A2-A04T,development,37,0.2,35,random,5,-0.04686254262924194,0.04686254262924194
TCGA-A2-A04T,development,37,0.2,35,random,6,-0.017403483390808105,0.017403483390808105
TCGA-A2-A04T,development,37,0.2,35,random,7,-0.04729938507080078,0.04729938507080078
TCGA-A2-A04T,development,37,0.2,35,random,8,-0.012997686862945557,0.012997686862945557
TCGA-A2-A04T,development,37,0.2,35,random,9,-0.02177649736404419,0.02177649736404419
TCGA-A2-A04T,development,37,0.2,35,random,10,-0.01355832815170288,0.01355832815170288
TCGA-A2-A04T,development,37,0.2,35,random,11,-0.033722519874572754,0.033722519874572754
TCGA-A2-A04T,development,37,0.2,35,random,12,-0.040372610092163086,0.040372610092163086
TCGA-A2-A04T,development,37,0.2,35,random,13,-0.06077742576599121,0.06077742576599121
TCGA-A2-A04T,development,37,0.2,35,random,14,-0.013955235481262207,0.013955235481262207
TCGA-A2-A04T,development,37,0.2,35,random,15,-0.04987972974777222,0.04987972974777222
TCGA-A2-A04T,development,37,0.2,35,random,16,0.00018167495727539062,0.00018167495727539062
TCGA-A2-A04T,development,37,0.2,35,random,17,-0.013660550117492676,0.013660550117492676
TCGA-A2-A04T,development,37,0.2,35,random,18,-0.02288985252380371,0.02288985252380371
TCGA-A2-A04T,development,37,0.2,35,random,19,-0.017034590244293213,0.017034590244293213
TCGA-A2-A0CM,development,11,0.05,7,gnnexplainer,-1,0.02697480469942093,0.02697480469942093
TCGA-A2-A0CM,development,11,0.05,7,random,0,0.01645345240831375,0.01645345240831375
TCGA-A2-A0CM,development,11,0.05,7,random,1,0.04143049567937851,0.04143049567937851
TCGA-A2-A0CM,development,11,0.05,7,random,2,-0.0023671239614486694,0.0023671239614486694
TCGA-A2-A0CM,development,11,0.05,7,random,3,0.0230419859290123,0.0230419859290123
TCGA-A2-A0CM,development,11,0.05,7,random,4,0.013839013874530792,0.013839013874530792
TCGA-A2-A0CM,development,11,0.05,7,random,5,0.027674876153469086,0.027674876153469086
TCGA-A2-A0CM,development,11,0.05,7,random,6,0.007380485534667969,0.007380485534667969
TCGA-A2-A0CM,development,11,0.05,7,random,7,-0.00021902471780776978,0.00021902471780776978
TCGA-A2-A0CM,development,11,0.05,7,random,8,-0.04134819656610489,0.04134819656610489
TCGA-A2-A0CM,development,11,0.05,7,random,9,-0.021458357572555542,0.021458357572555542
TCGA-A2-A0CM,development,11,0.05,7,random,10,0.016228429973125458,0.016228429973125458
TCGA-A2-A0CM,development,11,0.05,7,random,11,0.008412197232246399,0.008412197232246399
TCGA-A2-A0CM,development,11,0.05,7,random,12,-0.018971741199493408,0.018971741199493408
TCGA-A2-A0CM,development,11,0.05,7,random,13,0.030487678945064545,0.030487678945064545
TCGA-A2-A0CM,development,11,0.05,7,random,14,0.002939082682132721,0.002939082682132721
TCGA-A2-A0CM,development,11,0.05,7,random,15,0.00569424033164978,0.00569424033164978
TCGA-A2-A0CM,development,11,0.05,7,random,16,-0.007469549775123596,0.007469549775123596
TCGA-A2-A0CM,development,11,0.05,7,random,17,-0.03276204317808151,0.03276204317808151
TCGA-A2-A0CM,development,11,0.05,7,random,18,-0.008020967245101929,0.008020967245101929
TCGA-A2-A0CM,development,11,0.05,7,random,19,0.005645684897899628,0.005645684897899628
TCGA-A2-A0CM,development,11,0.1,13,gnnexplainer,-1,0.04268307238817215,0.04268307238817215
TCGA-A2-A0CM,development,11,0.1,13,random,0,0.011924445629119873,0.011924445629119873
TCGA-A2-A0CM,development,11,0.1,13,random,1,0.03730406612157822,0.03730406612157822
TCGA-A2-A0CM,development,11,0.1,13,random,2,0.025526277720928192,0.025526277720928192
TCGA-A2-A0CM,development,11,0.1,13,random,3,0.014413200318813324,0.014413200318813324
TCGA-A2-A0CM,development,11,0.1,13,random,4,0.01183977723121643,0.01183977723121643
TCGA-A2-A0CM,development,11,0.1,13,random,5,0.0010082647204399109,0.0010082647204399109
TCGA-A2-A0CM,development,11,0.1,13,random,6,0.006543204188346863,0.006543204188346863
TCGA-A2-A0CM,development,11,0.1,13,random,7,0.02558312565088272,0.02558312565088272
TCGA-A2-A0CM,development,11,0.1,13,random,8,0.002360418438911438,0.002360418438911438
TCGA-A2-A0CM,development,11,0.1,13,random,9,0.022839777171611786,0.022839777171611786
TCGA-A2-A0CM,development,11,0.1,13,random,10,-0.021134264767169952,0.021134264767169952
TCGA-A2-A0CM,development,11,0.1,13,random,11,0.020564012229442596,0.020564012229442596
TCGA-A2-A0CM,development,11,0.1,13,random,12,0.009350642561912537,0.009350642561912537
TCGA-A2-A0CM,development,11,0.1,13,random,13,-0.07835159823298454,0.07835159823298454
TCGA-A2-A0CM,development,11,0.1,13,random,14,0.034713052213191986,0.034713052213191986
TCGA-A2-A0CM,development,11,0.1,13,random,15,0.027267836034297943,0.027267836034297943
TCGA-A2-A0CM,development,11,0.1,13,random,16,0.031422220170497894,0.031422220170497894
TCGA-A2-A0CM,development,11,0.1,13,random,17,-0.037453681230545044,0.037453681230545044
TCGA-A2-A0CM,development,11,0.1,13,random,18,0.021432913839817047,0.021432913839817047
TCGA-A2-A0CM,development,11,0.1,13,random,19,-0.02208859473466873,0.02208859473466873
TCGA-A2-A0CM,development,11,0.2,26,gnnexplainer,-1,0.07053598016500473,0.07053598016500473
TCGA-A2-A0CM,development,11,0.2,26,random,0,0.0459912046790123,0.0459912046790123
TCGA-A2-A0CM,development,11,0.2,26,random,1,-0.0014429613947868347,0.0014429613947868347
TCGA-A2-A0CM,development,11,0.2,26,random,2,0.016566194593906403,0.016566194593906403
TCGA-A2-A0CM,development,11,0.2,26,random,3,0.04418981820344925,0.04418981820344925
TCGA-A2-A0CM,development,11,0.2,26,random,4,0.04127302020788193,0.04127302020788193
TCGA-A2-A0CM,development,11,0.2,26,random,5,0.06323134154081345,0.06323134154081345
TCGA-A2-A0CM,development,11,0.2,26,random,6,-0.023078911006450653,0.023078911006450653
TCGA-A2-A0CM,development,11,0.2,26,random,7,-0.014252886176109314,0.014252886176109314
TCGA-A2-A0CM,development,11,0.2,26,random,8,0.0013234242796897888,0.0013234242796897888
TCGA-A2-A0CM,development,11,0.2,26,random,9,0.07526073604822159,0.07526073604822159
TCGA-A2-A0CM,development,11,0.2,26,random,10,-0.011496752500534058,0.011496752500534058
TCGA-A2-A0CM,development,11,0.2,26,random,11,0.04763544350862503,0.04763544350862503
TCGA-A2-A0CM,development,11,0.2,26,random,12,0.009450837969779968,0.009450837969779968
TCGA-A2-A0CM,development,11,0.2,26,random,13,0.012418173253536224,0.012418173253536224
TCGA-A2-A0CM,development,11,0.2,26,random,14,0.01189354807138443,0.01189354807138443
TCGA-A2-A0CM,development,11,0.2,26,random,15,0.011204086244106293,0.011204086244106293
TCGA-A2-A0CM,development,11,0.2,26,random,16,0.04343505948781967,0.04343505948781967
TCGA-A2-A0CM,development,11,0.2,26,random,17,0.01879911869764328,0.01879911869764328
TCGA-A2-A0CM,development,11,0.2,26,random,18,-0.00322820246219635,0.00322820246219635
TCGA-A2-A0CM,development,11,0.2,26,random,19,0.09131557494401932,0.09131557494401932
TCGA-A2-A0CM,development,23,0.05,7,gnnexplainer,-1,0.008599359542131424,0.008599359542131424
TCGA-A2-A0CM,development,23,0.05,7,random,0,-0.0030099675059318542,0.0030099675059318542
TCGA-A2-A0CM,development,23,0.05,7,random,1,-0.003946356475353241,0.003946356475353241
TCGA-A2-A0CM,development,23,0.05,7,random,2,0.004066716879606247,0.004066716879606247
TCGA-A2-A0CM,development,23,0.05,7,random,3,0.017264537513256073,0.017264537513256073
TCGA-A2-A0CM,development,23,0.05,7,random,4,0.0014521144330501556,0.0014521144330501556
TCGA-A2-A0CM,development,23,0.05,7,random,5,0.011692404747009277,0.011692404747009277
TCGA-A2-A0CM,development,23,0.05,7,random,6,-0.001119811087846756,0.001119811087846756
TCGA-A2-A0CM,development,23,0.05,7,random,7,0.003767460584640503,0.003767460584640503
TCGA-A2-A0CM,development,23,0.05,7,random,8,0.014567289501428604,0.014567289501428604
TCGA-A2-A0CM,development,23,0.05,7,random,9,-0.00045865029096603394,0.00045865029096603394
TCGA-A2-A0CM,development,23,0.05,7,random,10,0.004236314445734024,0.004236314445734024
TCGA-A2-A0CM,development,23,0.05,7,random,11,0.011791571974754333,0.011791571974754333
TCGA-A2-A0CM,development,23,0.05,7,random,12,0.004732709378004074,0.004732709378004074
TCGA-A2-A0CM,development,23,0.05,7,random,13,-0.01790156401693821,0.01790156401693821
TCGA-A2-A0CM,development,23,0.05,7,random,14,0.0036256760358810425,0.0036256760358810425
TCGA-A2-A0CM,development,23,0.05,7,random,15,-0.0008339732885360718,0.0008339732885360718
TCGA-A2-A0CM,development,23,0.05,7,random,16,-0.002066284418106079,0.002066284418106079
TCGA-A2-A0CM,development,23,0.05,7,random,17,-0.004676654934883118,0.004676654934883118
TCGA-A2-A0CM,development,23,0.05,7,random,18,0.01001669466495514,0.01001669466495514
TCGA-A2-A0CM,development,23,0.05,7,random,19,0.006198622286319733,0.006198622286319733
TCGA-A2-A0CM,development,23,0.1,13,gnnexplainer,-1,0.021903496235609055,0.021903496235609055
TCGA-A2-A0CM,development,23,0.1,13,random,0,-0.0068457163870334625,0.0068457163870334625
TCGA-A2-A0CM,development,23,0.1,13,random,1,0.01670398935675621,0.01670398935675621
TCGA-A2-A0CM,development,23,0.1,13,random,2,0.0011922121047973633,0.0011922121047973633
TCGA-A2-A0CM,development,23,0.1,13,random,3,0.03445494547486305,0.03445494547486305
TCGA-A2-A0CM,development,23,0.1,13,random,4,0.029893886297941208,0.029893886297941208
TCGA-A2-A0CM,development,23,0.1,13,random,5,0.027706120163202286,0.027706120163202286
TCGA-A2-A0CM,development,23,0.1,13,random,6,0.012500211596488953,0.012500211596488953
TCGA-A2-A0CM,development,23,0.1,13,random,7,0.0009392872452735901,0.0009392872452735901
TCGA-A2-A0CM,development,23,0.1,13,random,8,-0.010079942643642426,0.010079942643642426
TCGA-A2-A0CM,development,23,0.1,13,random,9,0.008599046617746353,0.008599046617746353
TCGA-A2-A0CM,development,23,0.1,13,random,10,0.0005405396223068237,0.0005405396223068237
TCGA-A2-A0CM,development,23,0.1,13,random,11,0.009095568209886551,0.009095568209886551
TCGA-A2-A0CM,development,23,0.1,13,random,12,0.031041312962770462,0.031041312962770462
TCGA-A2-A0CM,development,23,0.1,13,random,13,0.0060481056571006775,0.0060481056571006775
TCGA-A2-A0CM,development,23,0.1,13,random,14,0.005990616977214813,0.005990616977214813
TCGA-A2-A0CM,development,23,0.1,13,random,15,-0.0024539418518543243,0.0024539418518543243
TCGA-A2-A0CM,development,23,0.1,13,random,16,0.0004250183701515198,0.0004250183701515198
TCGA-A2-A0CM,development,23,0.1,13,random,17,-0.0096810944378376,0.0096810944378376
TCGA-A2-A0CM,development,23,0.1,13,random,18,-0.0015988349914550781,0.0015988349914550781
TCGA-A2-A0CM,development,23,0.1,13,random,19,0.004744336009025574,0.004744336009025574
TCGA-A2-A0CM,development,23,0.2,26,gnnexplainer,-1,0.03632241114974022,0.03632241114974022
TCGA-A2-A0CM,development,23,0.2,26,random,0,0.028243619948625565,0.028243619948625565
TCGA-A2-A0CM,development,23,0.2,26,random,1,0.06541785225272179,0.06541785225272179
TCGA-A2-A0CM,development,23,0.2,26,random,2,-0.014361537992954254,0.014361537992954254
TCGA-A2-A0CM,development,23,0.2,26,random,3,0.04245656356215477,0.04245656356215477
TCGA-A2-A0CM,development,23,0.2,26,random,4,0.008571654558181763,0.008571654558181763
TCGA-A2-A0CM,development,23,0.2,26,random,5,0.04842136427760124,0.04842136427760124
TCGA-A2-A0CM,development,23,0.2,26,random,6,-0.011724349111318588,0.011724349111318588
TCGA-A2-A0CM,development,23,0.2,26,random,7,-0.006072085350751877,0.006072085350751877
TCGA-A2-A0CM,development,23,0.2,26,random,8,0.03074178472161293,0.03074178472161293
TCGA-A2-A0CM,development,23,0.2,26,random,9,0.03352190926671028,0.03352190926671028
TCGA-A2-A0CM,development,23,0.2,26,random,10,0.018627632409334183,0.018627632409334183
TCGA-A2-A0CM,development,23,0.2,26,random,11,0.05303899571299553,0.05303899571299553
TCGA-A2-A0CM,development,23,0.2,26,random,12,0.05720022693276405,0.05720022693276405
TCGA-A2-A0CM,development,23,0.2,26,random,13,0.015019558370113373,0.015019558370113373
TCGA-A2-A0CM,development,23,0.2,26,random,14,0.020826391875743866,0.020826391875743866
TCGA-A2-A0CM,development,23,0.2,26,random,15,0.0021536312997341156,0.0021536312997341156
TCGA-A2-A0CM,development,23,0.2,26,random,16,-0.0013464316725730896,0.0013464316725730896
TCGA-A2-A0CM,development,23,0.2,26,random,17,0.06821702048182487,0.06821702048182487
TCGA-A2-A0CM,development,23,0.2,26,random,18,-0.014785908162593842,0.014785908162593842
TCGA-A2-A0CM,development,23,0.2,26,random,19,0.000905551016330719,0.000905551016330719
TCGA-A2-A0CM,development,37,0.05,7,gnnexplainer,-1,0.031421154737472534,0.031421154737472534
TCGA-A2-A0CM,development,37,0.05,7,random,0,0.005555979907512665,0.005555979907512665
TCGA-A2-A0CM,development,37,0.05,7,random,1,0.0400347039103508,0.0400347039103508
TCGA-A2-A0CM,development,37,0.05,7,random,2,0.006955914199352264,0.006955914199352264
TCGA-A2-A0CM,development,37,0.05,7,random,3,0.0024609342217445374,0.0024609342217445374
TCGA-A2-A0CM,development,37,0.05,7,random,4,-0.006835389882326126,0.006835389882326126
TCGA-A2-A0CM,development,37,0.05,7,random,5,-0.00413382425904274,0.00413382425904274
TCGA-A2-A0CM,development,37,0.05,7,random,6,0.01426772028207779,0.01426772028207779
TCGA-A2-A0CM,development,37,0.05,7,random,7,0.01591935008764267,0.01591935008764267
TCGA-A2-A0CM,development,37,0.05,7,random,8,0.010621681809425354,0.010621681809425354
TCGA-A2-A0CM,development,37,0.05,7,random,9,-0.018156882375478745,0.018156882375478745
TCGA-A2-A0CM,development,37,0.05,7,random,10,-0.009918555617332458,0.009918555617332458
TCGA-A2-A0CM,development,37,0.05,7,random,11,0.001266486942768097,0.001266486942768097
TCGA-A2-A0CM,development,37,0.05,7,random,12,0.006959736347198486,0.006959736347198486
TCGA-A2-A0CM,development,37,0.05,7,random,13,-0.0074514709413051605,0.0074514709413051605
TCGA-A2-A0CM,development,37,0.05,7,random,14,0.05361185967922211,0.05361185967922211
TCGA-A2-A0CM,development,37,0.05,7,random,15,0.01735100895166397,0.01735100895166397
TCGA-A2-A0CM,development,37,0.05,7,random,16,0.019834473729133606,0.019834473729133606
TCGA-A2-A0CM,development,37,0.05,7,random,17,-0.013528954237699509,0.013528954237699509
TCGA-A2-A0CM,development,37,0.05,7,random,18,0.01564868539571762,0.01564868539571762
TCGA-A2-A0CM,development,37,0.05,7,random,19,-0.022200610488653183,0.022200610488653183
TCGA-A2-A0CM,development,37,0.1,13,gnnexplainer,-1,0.034047648310661316,0.034047648310661316
TCGA-A2-A0CM,development,37,0.1,13,random,0,-0.015819747000932693,0.015819747000932693
TCGA-A2-A0CM,development,37,0.1,13,random,1,-0.015584785491228104,0.015584785491228104
TCGA-A2-A0CM,development,37,0.1,13,random,2,0.020926780998706818,0.020926780998706818
TCGA-A2-A0CM,development,37,0.1,13,random,3,0.010007180273532867,0.010007180273532867
TCGA-A2-A0CM,development,37,0.1,13,random,4,0.039065904915332794,0.039065904915332794
TCGA-A2-A0CM,development,37,0.1,13,random,5,0.019988715648651123,0.019988715648651123
TCGA-A2-A0CM,development,37,0.1,13,random,6,-0.007691331207752228,0.007691331207752228
TCGA-A2-A0CM,development,37,0.1,13,random,7,0.022742360830307007,0.022742360830307007
TCGA-A2-A0CM,development,37,0.1,13,random,8,0.0015740394592285156,0.0015740394592285156
TCGA-A2-A0CM,development,37,0.1,13,random,9,0.00946170836687088,0.00946170836687088
TCGA-A2-A0CM,development,37,0.1,13,random,10,-0.0015319772064685822,0.0015319772064685822
TCGA-A2-A0CM,development,37,0.1,13,random,11,0.04132452607154846,0.04132452607154846
TCGA-A2-A0CM,development,37,0.1,13,random,12,0.01970776915550232,0.01970776915550232
TCGA-A2-A0CM,development,37,0.1,13,random,13,0.008158907294273376,0.008158907294273376
TCGA-A2-A0CM,development,37,0.1,13,random,14,0.023408114910125732,0.023408114910125732
TCGA-A2-A0CM,development,37,0.1,13,random,15,0.021459251642227173,0.021459251642227173
TCGA-A2-A0CM,development,37,0.1,13,random,16,0.01953626424074173,0.01953626424074173
TCGA-A2-A0CM,development,37,0.1,13,random,17,0.014707840979099274,0.014707840979099274
TCGA-A2-A0CM,development,37,0.1,13,random,18,0.03536267578601837,0.03536267578601837
TCGA-A2-A0CM,development,37,0.1,13,random,19,0.01465287059545517,0.01465287059545517
TCGA-A2-A0CM,development,37,0.2,26,gnnexplainer,-1,0.07138332724571228,0.07138332724571228
TCGA-A2-A0CM,development,37,0.2,26,random,0,-0.0059808604419231415,0.0059808604419231415
TCGA-A2-A0CM,development,37,0.2,26,random,1,0.02007913589477539,0.02007913589477539
TCGA-A2-A0CM,development,37,0.2,26,random,2,0.012603946030139923,0.012603946030139923
TCGA-A2-A0CM,development,37,0.2,26,random,3,-0.01089475303888321,0.01089475303888321
TCGA-A2-A0CM,development,37,0.2,26,random,4,-0.009535785764455795,0.009535785764455795
TCGA-A2-A0CM,development,37,0.2,26,random,5,0.0081944540143013,0.0081944540143013
TCGA-A2-A0CM,development,37,0.2,26,random,6,0.012304596602916718,0.012304596602916718
TCGA-A2-A0CM,development,37,0.2,26,random,7,0.02136053889989853,0.02136053889989853
TCGA-A2-A0CM,development,37,0.2,26,random,8,0.05832313746213913,0.05832313746213913
TCGA-A2-A0CM,development,37,0.2,26,random,9,0.0023745596408843994,0.0023745596408843994
TCGA-A2-A0CM,development,37,0.2,26,random,10,0.038192324340343475,0.038192324340343475
TCGA-A2-A0CM,development,37,0.2,26,random,11,0.022227466106414795,0.022227466106414795
TCGA-A2-A0CM,development,37,0.2,26,random,12,0.08335231244564056,0.08335231244564056
TCGA-A2-A0CM,development,37,0.2,26,random,13,0.04783450812101364,0.04783450812101364
TCGA-A2-A0CM,development,37,0.2,26,random,14,0.017489783465862274,0.017489783465862274
TCGA-A2-A0CM,development,37,0.2,26,random,15,0.03615419566631317,0.03615419566631317
TCGA-A2-A0CM,development,37,0.2,26,random,16,0.01390952616930008,0.01390952616930008
TCGA-A2-A0CM,development,37,0.2,26,random,17,0.06229744851589203,0.06229744851589203
TCGA-A2-A0CM,development,37,0.2,26,random,18,0.03167177736759186,0.03167177736759186
TCGA-A2-A0CM,development,37,0.2,26,random,19,0.03910677134990692,0.03910677134990692
TCGA-A2-A0D0,previously_examined_holdout,11,0.05,25,gnnexplainer,-1,0.0019389092922210693,0.0019389092922210693
TCGA-A2-A0D0,previously_examined_holdout,11,0.05,25,random,0,0.0033960044384002686,0.0033960044384002686
TCGA-A2-A0D0,previously_examined_holdout,11,0.05,25,random,1,-0.002131730318069458,0.002131730318069458
TCGA-A2-A0D0,previously_examined_holdout,11,0.05,25,random,2,0.005844146013259888,0.005844146013259888
TCGA-A2-A0D0,previously_examined_holdout,11,0.05,25,random,3,0.01201370358467102,0.01201370358467102
TCGA-A2-A0D0,previously_examined_holdout,11,0.05,25,random,4,0.0006189048290252686,0.0006189048290252686
TCGA-A2-A0D0,previously_examined_holdout,11,0.05,25,random,5,0.007605016231536865,0.007605016231536865
TCGA-A2-A0D0,previously_examined_holdout,11,0.05,25,random,6,0.0018978714942932129,0.0018978714942932129
TCGA-A2-A0D0,previously_examined_holdout,11,0.05,25,random,7,-0.001582503318786621,0.001582503318786621
TCGA-A2-A0D0,previously_examined_holdout,11,0.05,25,random,8,-0.0007751584053039551,0.0007751584053039551
TCGA-A2-A0D0,previously_examined_holdout,11,0.05,25,random,9,-0.002024412155151367,0.002024412155151367
TCGA-A2-A0D0,previously_examined_holdout,11,0.05,25,random,10,-0.00022804737091064453,0.00022804737091064453
TCGA-A2-A0D0,previously_examined_holdout,11,0.05,25,random,11,0.006011784076690674,0.006011784076690674
TCGA-A2-A0D0,previously_examined_holdout,11,0.05,25,random,12,0.001955360174179077,0.001955360174179077
TCGA-A2-A0D0,previously_examined_holdout,11,0.05,25,random,13,0.00856819748878479,0.00856819748878479
TCGA-A2-A0D0,previously_examined_holdout,11,0.05,25,random,14,-0.0021318793296813965,0.0021318793296813965
TCGA-A2-A0D0,previously_examined_holdout,11,0.05,25,random,15,-8.696317672729492e-05,8.696317672729492e-05
TCGA-A2-A0D0,previously_examined_holdout,11,0.05,25,random,16,-0.0010872483253479004,0.0010872483253479004
TCGA-A2-A0D0,previously_examined_holdout,11,0.05,25,random,17,0.005363583564758301,0.005363583564758301
TCGA-A2-A0D0,previously_examined_holdout,11,0.05,25,random,18,0.0011091530323028564,0.0011091530323028564
TCGA-A2-A0D0,previously_examined_holdout,11,0.05,25,random,19,0.0015301704406738281,0.0015301704406738281
TCGA-A2-A0D0,previously_examined_holdout,11,0.1,49,gnnexplainer,-1,0.003041774034500122,0.003041774034500122
TCGA-A2-A0D0,previously_examined_holdout,11,0.1,49,random,0,-0.00960800051689148,0.00960800051689148
TCGA-A2-A0D0,previously_examined_holdout,11,0.1,49,random,1,0.012681156396865845,0.012681156396865845
TCGA-A2-A0D0,previously_examined_holdout,11,0.1,49,random,2,0.007275104522705078,0.007275104522705078
TCGA-A2-A0D0,previously_examined_holdout,11,0.1,49,random,3,0.009556889533996582,0.009556889533996582
TCGA-A2-A0D0,previously_examined_holdout,11,0.1,49,random,4,0.007088840007781982,0.007088840007781982
TCGA-A2-A0D0,previously_examined_holdout,11,0.1,49,random,5,-0.0024056434631347656,0.0024056434631347656
TCGA-A2-A0D0,previously_examined_holdout,11,0.1,49,random,6,0.0006380975246429443,0.0006380975246429443
TCGA-A2-A0D0,previously_examined_holdout,11,0.1,49,random,7,0.003099888563156128,0.003099888563156128
TCGA-A2-A0D0,previously_examined_holdout,11,0.1,49,random,8,0.008386373519897461,0.008386373519897461
TCGA-A2-A0D0,previously_examined_holdout,11,0.1,49,random,9,0.0005634725093841553,0.0005634725093841553
TCGA-A2-A0D0,previously_examined_holdout,11,0.1,49,random,10,-0.004856109619140625,0.004856109619140625
TCGA-A2-A0D0,previously_examined_holdout,11,0.1,49,random,11,0.0034617185592651367,0.0034617185592651367
TCGA-A2-A0D0,previously_examined_holdout,11,0.1,49,random,12,-0.0009371936321258545,0.0009371936321258545
TCGA-A2-A0D0,previously_examined_holdout,11,0.1,49,random,13,0.00022369623184204102,0.00022369623184204102
TCGA-A2-A0D0,previously_examined_holdout,11,0.1,49,random,14,-0.0019561946392059326,0.0019561946392059326
TCGA-A2-A0D0,previously_examined_holdout,11,0.1,49,random,15,-0.0069113075733184814,0.0069113075733184814
TCGA-A2-A0D0,previously_examined_holdout,11,0.1,49,random,16,0.00616532564163208,0.00616532564163208
TCGA-A2-A0D0,previously_examined_holdout,11,0.1,49,random,17,0.006494969129562378,0.006494969129562378
TCGA-A2-A0D0,previously_examined_holdout,11,0.1,49,random,18,0.008711248636245728,0.008711248636245728
TCGA-A2-A0D0,previously_examined_holdout,11,0.1,49,random,19,0.004169195890426636,0.004169195890426636
TCGA-A2-A0D0,previously_examined_holdout,11,0.2,97,gnnexplainer,-1,0.005066782236099243,0.005066782236099243
TCGA-A2-A0D0,previously_examined_holdout,11,0.2,97,random,0,-0.0004191100597381592,0.0004191100597381592
TCGA-A2-A0D0,previously_examined_holdout,11,0.2,97,random,1,0.0065531134605407715,0.0065531134605407715
TCGA-A2-A0D0,previously_examined_holdout,11,0.2,97,random,2,0.014896512031555176,0.014896512031555176
TCGA-A2-A0D0,previously_examined_holdout,11,0.2,97,random,3,0.0067678093910217285,0.0067678093910217285
TCGA-A2-A0D0,previously_examined_holdout,11,0.2,97,random,4,-0.004378408193588257,0.004378408193588257
TCGA-A2-A0D0,previously_examined_holdout,11,0.2,97,random,5,0.0060821473598480225,0.0060821473598480225
TCGA-A2-A0D0,previously_examined_holdout,11,0.2,97,random,6,0.003335893154144287,0.003335893154144287
TCGA-A2-A0D0,previously_examined_holdout,11,0.2,97,random,7,0.0007165968418121338,0.0007165968418121338
TCGA-A2-A0D0,previously_examined_holdout,11,0.2,97,random,8,-0.006285965442657471,0.006285965442657471
TCGA-A2-A0D0,previously_examined_holdout,11,0.2,97,random,9,-0.003694772720336914,0.003694772720336914
TCGA-A2-A0D0,previously_examined_holdout,11,0.2,97,random,10,0.0013283193111419678,0.0013283193111419678
TCGA-A2-A0D0,previously_examined_holdout,11,0.2,97,random,11,-0.0017998814582824707,0.0017998814582824707
TCGA-A2-A0D0,previously_examined_holdout,11,0.2,97,random,12,0.005685031414031982,0.005685031414031982
TCGA-A2-A0D0,previously_examined_holdout,11,0.2,97,random,13,0.013445913791656494,0.013445913791656494
TCGA-A2-A0D0,previously_examined_holdout,11,0.2,97,random,14,0.0023668408393859863,0.0023668408393859863
TCGA-A2-A0D0,previously_examined_holdout,11,0.2,97,random,15,-0.0065087974071502686,0.0065087974071502686
TCGA-A2-A0D0,previously_examined_holdout,11,0.2,97,random,16,0.0034500956535339355,0.0034500956535339355
TCGA-A2-A0D0,previously_examined_holdout,11,0.2,97,random,17,-0.00373077392578125,0.00373077392578125
TCGA-A2-A0D0,previously_examined_holdout,11,0.2,97,random,18,0.01197659969329834,0.01197659969329834
TCGA-A2-A0D0,previously_examined_holdout,11,0.2,97,random,19,0.008166193962097168,0.008166193962097168
TCGA-A2-A0D0,previously_examined_holdout,23,0.05,25,gnnexplainer,-1,0.0059583187103271484,0.0059583187103271484
TCGA-A2-A0D0,previously_examined_holdout,23,0.05,25,random,0,0.009626448154449463,0.009626448154449463
TCGA-A2-A0D0,previously_examined_holdout,23,0.05,25,random,1,-0.002876460552215576,0.002876460552215576
TCGA-A2-A0D0,previously_examined_holdout,23,0.05,25,random,2,0.0023579001426696777,0.0023579001426696777
