patient,seed,fraction,method,repeat,predicted_class_drop
58,11,0.05,random,8,0.001504502259194851
58,11,0.05,random,9,1.4550983905792236e-05
58,11,0.05,random,10,0.0038228905759751797
58,11,0.05,random,11,0.002644073683768511
58,11,0.05,random,12,0.002084767911583185
58,11,0.05,random,13,-7.738126441836357e-05
58,11,0.05,random,14,0.001995560247451067
58,11,0.05,random,15,0.003324720077216625
58,11,0.05,random,16,0.0002263193018734455
58,11,0.05,random,17,0.0014213481917977333
58,11,0.05,random,18,-0.0002688160166144371
58,11,0.05,random,19,0.0024169133976101875
58,11,0.1,gnnexplainer,-1,0.014868468511849642
58,11,0.1,random,0,0.009767945390194654
58,11,0.1,random,1,0.0027485061436891556
58,11,0.1,random,2,0.002926954999566078
58,11,0.1,random,3,0.0024567274376749992
58,11,0.1,random,4,0.004560920875519514
58,11,0.1,random,5,0.005450795870274305
58,11,0.1,random,6,0.004126716870814562
58,11,0.1,random,7,0.004513271618634462
58,11,0.1,random,8,0.0017552608624100685
58,11,0.1,random,9,0.003313334658741951
58,11,0.1,random,10,0.002690979279577732
58,11,0.1,random,11,0.0067320470698177814
58,11,0.1,random,12,0.0025616344064474106
58,11,0.1,random,13,-0.0011819885112345219
58,11,0.1,random,14,0.007705105002969503
58,11,0.1,random,15,0.007248062174767256
58,11,0.1,random,16,0.003832667600363493
58,11,0.1,random,17,0.0028205313719809055
58,11,0.1,random,18,0.004480086732655764
58,11,0.1,random,19,0.00509605323895812
58,11,0.2,gnnexplainer,-1,0.04663902195170522
58,11,0.2,random,0,0.008848242927342653
58,11,0.2,random,1,0.005508005153387785
58,11,0.2,random,2,0.007196370046585798
58,11,0.2,random,3,0.008327097166329622
58,11,0.2,random,4,0.008583645801991224
58,11,0.2,random,5,0.009957887697964907
58,11,0.2,random,6,0.007607975509017706
58,11,0.2,random,7,0.008386417757719755
58,11,0.2,random,8,0.014528913889080286
58,11,0.2,random,9,0.004729369189590216
58,11,0.2,random,10,0.005676006432622671
58,11,0.2,random,11,0.005926800426095724
58,11,0.2,random,12,0.007677554618567228
58,11,0.2,random,13,0.008744995575398207
58,11,0.2,random,14,0.027060214895755053
58,11,0.2,random,15,0.00629583140835166
58,11,0.2,random,16,0.003046753816306591
58,11,0.2,random,17,0.010474750306457281
58,11,0.2,random,18,0.02456654468551278
58,11,0.2,random,19,0.006422234233468771
58,23,0.05,gnnexplainer,-1,0.0057692150585353374
58,23,0.05,random,0,0.0015134667046368122
58,23,0.05,random,1,0.0027389121241867542
58,23,0.05,random,2,0.0009005246683955193
58,23,0.05,random,3,0.0005921986885368824
58,23,0.05,random,4,0.0016584084369242191
58,23,0.05,random,5,0.004430856090039015
58,23,0.05,random,6,-0.00040483614429831505
58,23,0.05,random,7,0.0023955516517162323
58,23,0.05,random,8,0.0014676740393042564
58,23,0.05,random,9,0.0019431961700320244
58,23,0.05,random,10,-0.0012947588693350554
58,23,0.05,random,11,0.0036362423561513424
58,23,0.05,random,12,0.002397597301751375
58,23,0.05,random,13,0.0005459235981106758
58,23,0.05,random,14,0.002029125578701496
58,23,0.05,random,15,0.0016377945430576801
58,23,0.05,random,16,0.0023670648224651814
58,23,0.05,random,17,0.005277586635202169
58,23,0.05,random,18,0.00409960700199008
58,23,0.05,random,19,0.0020826500840485096
58,23,0.1,gnnexplainer,-1,0.015169233549386263
58,23,0.1,random,0,0.0027757612988352776
58,23,0.1,random,1,0.006943554151803255
58,23,0.1,random,2,0.0014917519874870777
58,23,0.1,random,3,0.004424661863595247
58,23,0.1,random,4,0.006831452716141939
58,23,0.1,random,5,0.0035686087794601917
58,23,0.1,random,6,0.004933003801852465
58,23,0.1,random,7,0.006756817456334829
58,23,0.1,random,8,0.003798512276262045
58,23,0.1,random,9,0.004012365359812975
58,23,0.1,random,10,-0.00010892143473029137
58,23,0.1,random,11,0.004123109858483076
58,23,0.1,random,12,0.004095764365047216
58,23,0.1,random,13,0.005494607146829367
58,23,0.1,random,14,0.0038225012831389904
58,23,0.1,random,15,0.0035187741741538048
58,23,0.1,random,16,0.005975858774036169
58,23,0.1,random,17,0.004902080167084932
58,23,0.1,random,18,0.006075650919228792
58,23,0.1,random,19,0.004712918307632208
58,23,0.2,gnnexplainer,-1,0.04810417490079999
58,23,0.2,random,0,0.012189705390483141
58,23,0.2,random,1,0.00974959647282958
58,23,0.2,random,2,0.007587150204926729
58,23,0.2,random,3,0.004587221425026655
58,23,0.2,random,4,0.010867738630622625
58,23,0.2,random,5,0.0111788478679955
58,23,0.2,random,6,0.004145790357142687
58,23,0.2,random,7,0.005059682298451662
58,23,0.2,random,8,0.01026905095204711
58,23,0.2,random,9,0.007451639045029879
58,23,0.2,random,10,0.016835218761116266
58,23,0.2,random,11,0.00753764109686017
58,23,0.2,random,12,0.013035873416811228
58,23,0.2,random,13,0.012145633343607187
58,23,0.2,random,14,0.012389963958412409
58,23,0.2,random,15,0.01043864106759429
58,23,0.2,random,16,0.011736901942640543
58,23,0.2,random,17,0.017333193216472864
58,23,0.2,random,18,0.009241551626473665
58,23,0.2,random,19,0.014788194093853235
58,37,0.05,gnnexplainer,-1,0.006186656188219786
58,37,0.05,random,0,0.0018069744110107422
58,37,0.05,random,1,-0.0005051768384873867
58,37,0.05,random,2,0.0022975937463343143
58,37,0.05,random,3,0.0016741235740482807
58,37,0.05,random,4,-0.00010489998385310173
58,37,0.05,random,5,0.0016434593126177788
58,37,0.05,random,6,0.0018802788108587265
58,37,0.05,random,7,0.0011142008006572723
58,37,0.05,random,8,0.0035681691952049732
58,37,0.05,random,9,0.002912169322371483
58,37,0.05,random,10,0.0021798377856612206
58,37,0.05,random,11,0.0005376213230192661
58,37,0.05,random,12,-0.0007061983924359083
58,37,0.05,random,13,0.0022809160873293877
58,37,0.05,random,14,0.005903892684727907
58,37,0.05,random,15,0.0029905959963798523
58,37,0.05,random,16,0.001529170200228691
58,37,0.05,random,17,4.036352038383484e-05
58,37,0.05,random,18,0.002196219749748707
58,37,0.05,random,19,0.00368970213457942
58,37,0.1,gnnexplainer,-1,0.016429754439741373
58,37,0.1,random,0,0.004646361339837313
58,37,0.1,random,1,0.004625437315553427
58,37,0.1,random,2,-0.0003212820738554001
58,37,0.1,random,3,0.004357246216386557
58,37,0.1,random,4,0.0053257266990840435
58,37,0.1,random,5,0.004559497814625502
58,37,0.1,random,6,0.00021701352670788765
58,37,0.1,random,7,0.005647547077387571
58,37,0.1,random,8,0.005737434606999159
58,37,0.1,random,9,0.0029236795380711555
58,37,0.1,random,10,0.0035050776787102222
58,37,0.1,random,11,0.0031371144577860832
58,37,0.1,random,12,0.003690773155540228
58,37,0.1,random,13,0.004999290686100721
58,37,0.1,random,14,0.0027191638946533203
58,37,0.1,random,15,0.0016309963539242744
58,37,0.1,random,16,0.0037177172489464283
58,37,0.1,random,17,0.008136266376823187
58,37,0.1,random,18,0.0036802575923502445
58,37,0.1,random,19,0.005651244428008795
58,37,0.2,gnnexplainer,-1,0.04866443993523717
58,37,0.2,random,0,0.007167715113610029
58,37,0.2,random,1,0.0037122382782399654
58,37,0.2,random,2,0.003430332988500595
58,37,0.2,random,3,0.004235799890011549
58,37,0.2,random,4,0.006674061994999647
58,37,0.2,random,5,0.009760454762727022
58,37,0.2,random,6,0.009003653656691313
58,37,0.2,random,7,0.01496646786108613
58,37,0.2,random,8,0.005868370179086924
58,37,0.2,random,9,0.0192479663528502
58,37,0.2,random,10,0.007716035004705191
58,37,0.2,random,11,0.007804709952324629
58,37,0.2,random,12,0.006139495875686407
58,37,0.2,random,13,0.012004802469164133
58,37,0.2,random,14,0.012388477567583323
58,37,0.2,random,15,0.019889332819730043
58,37,0.2,random,16,0.005727480631321669
58,37,0.2,random,17,0.004900374915450811
58,37,0.2,random,18,0.007633650209754705
58,37,0.2,random,19,0.0063396780751645565
59,11,0.05,gnnexplainer,-1,0.1525421440601349
59,11,0.05,random,0,-0.012174069881439209
59,11,0.05,random,1,0.015147924423217773
59,11,0.05,random,2,0.027810633182525635
59,11,0.05,random,3,0.037197232246398926
59,11,0.05,random,4,0.048125386238098145
59,11,0.05,random,5,-0.02220308780670166
59,11,0.05,random,6,0.0025983452796936035
59,11,0.05,random,7,0.03805890679359436
59,11,0.05,random,8,-0.034130096435546875
59,11,0.05,random,9,-0.005719512701034546
59,11,0.05,random,10,0.09934258460998535
59,11,0.05,random,11,-0.08756066858768463
59,11,0.05,random,12,0.018266618251800537
59,11,0.05,random,13,0.020393788814544678
59,11,0.05,random,14,-0.04308599233627319
59,11,0.05,random,15,0.06669384241104126
59,11,0.05,random,16,-0.030055880546569824
59,11,0.05,random,17,-7.465481758117676e-05
59,11,0.05,random,18,-0.009138524532318115
59,11,0.05,random,19,0.01865142583847046
59,11,0.1,gnnexplainer,-1,0.2726820409297943
59,11,0.1,random,0,0.04544571042060852
59,11,0.1,random,1,0.05461275577545166
59,11,0.1,random,2,-0.09090287983417511
59,11,0.1,random,3,0.023762553930282593
59,11,0.1,random,4,0.051783740520477295
59,11,0.1,random,5,0.10017445683479309
59,11,0.1,random,6,0.08488813042640686
59,11,0.1,random,7,0.042525291442871094
59,11,0.1,random,8,0.008968591690063477
59,11,0.1,random,9,0.0495988130569458
59,11,0.1,random,10,0.07833719253540039
59,11,0.1,random,11,0.0010070204734802246
59,11,0.1,random,12,0.01549607515335083
59,11,0.1,random,13,0.09904336929321289
59,11,0.1,random,14,0.026263892650604248
59,11,0.1,random,15,0.030341267585754395
59,11,0.1,random,16,0.06766155362129211
59,11,0.1,random,17,-0.07708367705345154
59,11,0.1,random,18,0.07317924499511719
59,11,0.1,random,19,-0.01309695839881897
59,11,0.2,gnnexplainer,-1,0.46263203024864197
59,11,0.2,random,0,-0.05206209421157837
59,11,0.2,random,1,0.05424240231513977
59,11,0.2,random,2,-0.09232993423938751
59,11,0.2,random,3,0.10663986206054688
59,11,0.2,random,4,0.09813559055328369
59,11,0.2,random,5,-0.007479250431060791
59,11,0.2,random,6,-0.0504821240901947
59,11,0.2,random,7,-0.012812793254852295
59,11,0.2,random,8,-0.029883861541748047
59,11,0.2,random,9,0.05264583230018616
59,11,0.2,random,10,0.16817748546600342
59,11,0.2,random,11,-0.022582948207855225
59,11,0.2,random,12,0.1344349980354309
59,11,0.2,random,13,0.0956687331199646
59,11,0.2,random,14,0.12465786933898926
59,11,0.2,random,15,0.07805708050727844
59,11,0.2,random,16,-0.052413880825042725
59,11,0.2,random,17,0.07811355590820312
59,11,0.2,random,18,-0.010792970657348633
59,11,0.2,random,19,0.16878104209899902
59,23,0.05,gnnexplainer,-1,0.15461665391921997
59,23,0.05,random,0,0.030376017093658447
59,23,0.05,random,1,-0.006072342395782471
59,23,0.05,random,2,0.05112642049789429
59,23,0.05,random,3,0.05014240741729736
59,23,0.05,random,4,0.031443625688552856
59,23,0.05,random,5,0.010718762874603271
59,23,0.05,random,6,0.04067152738571167
59,23,0.05,random,7,0.017241984605789185
59,23,0.05,random,8,0.032117486000061035
59,23,0.05,random,9,0.043193280696868896
59,23,0.05,random,10,0.0673852264881134
59,23,0.05,random,11,0.03696519136428833
59,23,0.05,random,12,0.03390657901763916
59,23,0.05,random,13,0.04098057746887207
59,23,0.05,random,14,0.03389543294906616
59,23,0.05,random,15,-0.014970362186431885
59,23,0.05,random,16,0.018163681030273438
59,23,0.05,random,17,-0.04146677255630493
59,23,0.05,random,18,0.005311012268066406
59,23,0.05,random,19,-0.05746762454509735
59,23,0.1,gnnexplainer,-1,0.2726820409297943
59,23,0.1,random,0,-0.07622535526752472
59,23,0.1,random,1,0.02121943235397339
59,23,0.1,random,2,-0.11229376494884491
59,23,0.1,random,3,-0.04166996479034424
59,23,0.1,random,4,0.051986128091812134
59,23,0.1,random,5,-0.005773693323135376
59,23,0.1,random,6,0.10677093267440796
59,23,0.1,random,7,-0.001710653305053711
59,23,0.1,random,8,0.025919735431671143
59,23,0.1,random,9,0.02782580256462097
59,23,0.1,random,10,0.045248210430145264
59,23,0.1,random,11,0.11214041709899902
59,23,0.1,random,12,0.11460554599761963
59,23,0.1,random,13,-0.05479221045970917
59,23,0.1,random,14,-0.04203948378562927
59,23,0.1,random,15,-0.04187852144241333
59,23,0.1,random,16,0.05759727954864502
59,23,0.1,random,17,-0.08078320324420929
59,23,0.1,random,18,0.038566142320632935
59,23,0.1,random,19,0.0021610260009765625
59,23,0.2,gnnexplainer,-1,0.4631403386592865
59,23,0.2,random,0,0.061443030834198
59,23,0.2,random,1,0.03544217348098755
59,23,0.2,random,2,0.06888467073440552
59,23,0.2,random,3,0.09934937953948975
59,23,0.2,random,4,0.04659074544906616
59,23,0.2,random,5,-0.007806718349456787
59,23,0.2,random,6,0.029469162225723267
59,23,0.2,random,7,-0.027918517589569092
59,23,0.2,random,8,0.040388643741607666
59,23,0.2,random,9,0.09141987562179565
59,23,0.2,random,10,0.10013401508331299
59,23,0.2,random,11,0.06531345844268799
59,23,0.2,random,12,0.0023571252822875977
59,23,0.2,random,13,0.054725319147109985
59,23,0.2,random,14,-0.08292494714260101
59,23,0.2,random,15,0.14230668544769287
59,23,0.2,random,16,0.1057087779045105
59,23,0.2,random,17,0.18085849285125732
59,23,0.2,random,18,-0.011663675308227539
59,23,0.2,random,19,0.15443986654281616
59,37,0.05,gnnexplainer,-1,0.16674721240997314
59,37,0.05,random,0,0.011547684669494629
59,37,0.05,random,1,0.025013864040374756
59,37,0.05,random,2,0.05080941319465637
59,37,0.05,random,3,0.032959163188934326
59,37,0.05,random,4,-0.0020206570625305176
59,37,0.05,random,5,0.027390003204345703
59,37,0.05,random,6,-0.019090592861175537
59,37,0.05,random,7,0.039459407329559326
59,37,0.05,random,8,-0.009964048862457275
59,37,0.05,random,9,0.025227367877960205
59,37,0.05,random,10,0.003259330987930298
59,37,0.05,random,11,0.016800224781036377
59,37,0.05,random,12,0.04410851001739502
59,37,0.05,random,13,0.06978100538253784
59,37,0.05,random,14,0.04965251684188843
59,37,0.05,random,15,-0.07060417532920837
59,37,0.05,random,16,-0.038837283849716187
59,37,0.05,random,17,0.047321438789367676
59,37,0.05,random,18,-0.014463931322097778
59,37,0.05,random,19,0.061260998249053955
59,37,0.1,gnnexplainer,-1,0.2984808385372162
59,37,0.1,random,0,-0.010463714599609375
59,37,0.1,random,1,0.03699663281440735
59,37,0.1,random,2,0.024214982986450195
59,37,0.1,random,3,0.03313532471656799
59,37,0.1,random,4,-0.005383968353271484
59,37,0.1,random,5,0.015717536211013794
59,37,0.1,random,6,-0.009779274463653564
59,37,0.1,random,7,0.03448787331581116
59,37,0.1,random,8,0.06323078274726868
59,37,0.1,random,9,0.06337827444076538
59,37,0.1,random,10,0.09873631596565247
59,37,0.1,random,11,0.09227406978607178
59,37,0.1,random,12,0.1239662766456604
59,37,0.1,random,13,0.001979827880859375
59,37,0.1,random,14,0.04915088415145874
59,37,0.1,random,15,-0.014084398746490479
59,37,0.1,random,16,0.00867527723312378
59,37,0.1,random,17,-0.053791120648384094
59,37,0.1,random,18,-0.05538026988506317
59,37,0.1,random,19,-0.04860895872116089
59,37,0.2,gnnexplainer,-1,0.4631403386592865
59,37,0.2,random,0,-0.10106435418128967
59,37,0.2,random,1,0.06655973196029663
59,37,0.2,random,2,0.07786789536476135
59,37,0.2,random,3,0.11646321415901184
59,37,0.2,random,4,0.05989789962768555
59,37,0.2,random,5,0.02695786952972412
59,37,0.2,random,6,0.11527633666992188
59,37,0.2,random,7,-0.02989339828491211
59,37,0.2,random,8,0.11060035228729248
59,37,0.2,random,9,0.006819486618041992
59,37,0.2,random,10,-0.10949422419071198
59,37,0.2,random,11,0.032395631074905396
59,37,0.2,random,12,-0.08749116957187653
59,37,0.2,random,13,-0.07266940176486969
59,37,0.2,random,14,0.029287993907928467
59,37,0.2,random,15,0.025248348712921143
59,37,0.2,random,16,0.03000342845916748
59,37,0.2,random,17,0.17282307147979736
59,37,0.2,random,18,0.06082355976104736
59,37,0.2,random,19,0.027956396341323853
7,11,0.05,gnnexplainer,-1,0.052867889404296875
7,11,0.05,random,0,0.014310836791992188
7,11,0.05,random,1,-0.005973339080810547
7,11,0.05,random,2,0.0037288665771484375
7,11,0.05,random,3,0.0011622309684753418
7,11,0.05,random,4,0.0320703387260437
7,11,0.05,random,5,-0.0048642754554748535
7,11,0.05,random,6,0.00883561372756958
7,11,0.05,random,7,-0.0027451515197753906
7,11,0.05,random,8,0.025168240070343018
7,11,0.05,random,9,-0.0022377371788024902
7,11,0.05,random,10,0.007317006587982178
7,11,0.05,random,11,0.01011425256729126
7,11,0.05,random,12,0.012651503086090088
7,11,0.05,random,13,0.01318579912185669
7,11,0.05,random,14,0.0018656253814697266
7,11,0.05,random,15,0.018600940704345703
7,11,0.05,random,16,0.008111238479614258
7,11,0.05,random,17,-0.001643836498260498
7,11,0.05,random,18,0.007383525371551514
7,11,0.05,random,19,0.009592533111572266
7,11,0.1,gnnexplainer,-1,0.12999087572097778
7,11,0.1,random,0,0.02198934555053711
7,11,0.1,random,1,0.033191144466400146
7,11,0.1,random,2,0.027819395065307617
7,11,0.1,random,3,0.006234347820281982
7,11,0.1,random,4,0.02322906255722046
7,11,0.1,random,5,0.057392418384552
7,11,0.1,random,6,0.016200125217437744
7,11,0.1,random,7,0.00263136625289917
7,11,0.1,random,8,0.02314615249633789
7,11,0.1,random,9,0.0064239501953125
7,11,0.1,random,10,0.01513582468032837
7,11,0.1,random,11,0.014507591724395752
7,11,0.1,random,12,0.02610248327255249
7,11,0.1,random,13,0.028181374073028564
7,11,0.1,random,14,0.019532501697540283
7,11,0.1,random,15,0.04894334077835083
7,11,0.1,random,16,0.0294342041015625
7,11,0.1,random,17,0.024738311767578125
7,11,0.1,random,18,0.02550429105758667
7,11,0.1,random,19,0.007170975208282471
7,11,0.2,gnnexplainer,-1,0.34789377450942993
7,11,0.2,random,0,0.13468092679977417
7,11,0.2,random,1,0.016500771045684814
7,11,0.2,random,2,0.06561535596847534
7,11,0.2,random,3,0.027091681957244873
7,11,0.2,random,4,0.08010941743850708
7,11,0.2,random,5,0.006959021091461182
7,11,0.2,random,6,0.008550465106964111
7,11,0.2,random,7,0.004933059215545654
7,11,0.2,random,8,0.027673423290252686
7,11,0.2,random,9,0.013600587844848633
7,11,0.2,random,10,0.02901679277420044
7,11,0.2,random,11,0.021547555923461914
7,11,0.2,random,12,0.07760530710220337
7,11,0.2,random,13,0.025909602642059326
7,11,0.2,random,14,0.00864177942276001
7,11,0.2,random,15,0.0524289608001709
7,11,0.2,random,16,0.00995546579360962
7,11,0.2,random,17,0.043336689472198486
7,11,0.2,random,18,0.027975022792816162
7,11,0.2,random,19,0.05431622266769409
7,23,0.05,gnnexplainer,-1,0.053990066051483154
7,23,0.05,random,0,0.011822044849395752
7,23,0.05,random,1,0.007184326648712158
7,23,0.05,random,2,0.007992088794708252
7,23,0.05,random,3,0.014918982982635498
7,23,0.05,random,4,0.0019066929817199707
7,23,0.05,random,5,0.024951159954071045
7,23,0.05,random,6,0.007037699222564697
7,23,0.05,random,7,0.015276670455932617
7,23,0.05,random,8,0.0023369193077087402
7,23,0.05,random,9,0.015849590301513672
7,23,0.05,random,10,0.019598960876464844
7,23,0.05,random,11,0.00411456823348999
7,23,0.05,random,12,0.04026418924331665
7,23,0.05,random,13,0.001368105411529541
7,23,0.05,random,14,0.015933573246002197
7,23,0.05,random,15,0.017352581024169922
7,23,0.05,random,16,0.019265353679656982
7,23,0.05,random,17,0.019566714763641357
7,23,0.05,random,18,0.005728542804718018
7,23,0.05,random,19,0.022287309169769287
7,23,0.1,gnnexplainer,-1,0.1368204951286316
7,23,0.1,random,0,0.02918154001235962
7,23,0.1,random,1,0.006528913974761963
7,23,0.1,random,2,0.03582972288131714
7,23,0.1,random,3,0.041513144969940186
7,23,0.1,random,4,0.035287439823150635
7,23,0.1,random,5,0.029689133167266846
7,23,0.1,random,6,0.02593296766281128
7,23,0.1,random,7,0.018270671367645264
7,23,0.1,random,8,0.007084548473358154
7,23,0.1,random,9,0.016977131366729736
7,23,0.1,random,10,0.03867453336715698
7,23,0.1,random,11,0.010237395763397217
7,23,0.1,random,12,0.011807680130004883
7,23,0.1,random,13,0.006854534149169922
7,23,0.1,random,14,0.08142375946044922
7,23,0.1,random,15,0.023174285888671875
7,23,0.1,random,16,0.02553802728652954
7,23,0.1,random,17,0.01601332426071167
7,23,0.1,random,18,0.02286052703857422
7,23,0.1,random,19,0.014245033264160156
7,23,0.2,gnnexplainer,-1,0.34789377450942993
7,23,0.2,random,0,0.03609323501586914
7,23,0.2,random,1,0.047516584396362305
7,23,0.2,random,2,0.0753064751625061
7,23,0.2,random,3,0.053419291973114014
7,23,0.2,random,4,0.06787174940109253
7,23,0.2,random,5,0.0457463264465332
7,23,0.2,random,6,0.061990320682525635
7,23,0.2,random,7,0.0057596564292907715
7,23,0.2,random,8,0.06029623746871948
7,23,0.2,random,9,0.039907872676849365
7,23,0.2,random,10,-0.006896913051605225
7,23,0.2,random,11,0.07863301038742065
7,23,0.2,random,12,0.07090067863464355
7,23,0.2,random,13,0.09304302930831909
7,23,0.2,random,14,0.029149234294891357
7,23,0.2,random,15,0.027171790599822998
7,23,0.2,random,16,0.015110790729522705
7,23,0.2,random,17,0.055836379528045654
7,23,0.2,random,18,0.07349300384521484
7,23,0.2,random,19,0.037786781787872314
7,37,0.05,gnnexplainer,-1,0.052867889404296875
7,37,0.05,random,0,-0.0017948150634765625
7,37,0.05,random,1,0.01819610595703125
7,37,0.05,random,2,0.00017589330673217773
7,37,0.05,random,3,0.005214869976043701
7,37,0.05,random,4,0.011270105838775635
7,37,0.05,random,5,-0.003385007381439209
7,37,0.05,random,6,0.006606578826904297
7,37,0.05,random,7,0.005618035793304443
7,37,0.05,random,8,0.016125202178955078
7,37,0.05,random,9,0.004631519317626953
7,37,0.05,random,10,0.009676516056060791
7,37,0.05,random,11,-0.0016658902168273926
7,37,0.05,random,12,0.005979359149932861
7,37,0.05,random,13,0.011828899383544922
7,37,0.05,random,14,0.013429701328277588
7,37,0.05,random,15,0.01947563886642456
7,37,0.05,random,16,0.0029159188270568848
7,37,0.05,random,17,0.01644110679626465
7,37,0.05,random,18,0.004444301128387451
7,37,0.05,random,19,0.020019114017486572
7,37,0.1,gnnexplainer,-1,0.10732299089431763
7,37,0.1,random,0,0.014674484729766846
7,37,0.1,random,1,0.0020897984504699707
7,37,0.1,random,2,0.038625240325927734
7,37,0.1,random,3,0.029431283473968506
7,37,0.1,random,4,0.027660667896270752
7,37,0.1,random,5,-0.007985889911651611
7,37,0.1,random,6,0.01417320966720581
7,37,0.1,random,7,0.014266490936279297
7,37,0.1,random,8,0.015461921691894531
7,37,0.1,random,9,0.02501469850540161
7,37,0.1,random,10,0.021702826023101807
7,37,0.1,random,11,-0.0027957558631896973
7,37,0.1,random,12,0.014181137084960938
7,37,0.1,random,13,0.00801914930343628
7,37,0.1,random,14,0.02671504020690918
7,37,0.1,random,15,0.030450165271759033
7,37,0.1,random,16,0.024809658527374268
7,37,0.1,random,17,0.011222124099731445
7,37,0.1,random,18,0.04228276014328003
7,37,0.1,random,19,0.03100299835205078
7,37,0.2,gnnexplainer,-1,0.34789377450942993
7,37,0.2,random,0,0.023701190948486328
7,37,0.2,random,1,0.07157117128372192
7,37,0.2,random,2,0.06826657056808472
7,37,0.2,random,3,0.08321887254714966
7,37,0.2,random,4,0.057032108306884766
7,37,0.2,random,5,0.046786487102508545
7,37,0.2,random,6,0.021800100803375244
7,37,0.2,random,7,0.04081243276596069
7,37,0.2,random,8,0.026219844818115234
7,37,0.2,random,9,0.021208763122558594
7,37,0.2,random,10,0.03378087282180786
7,37,0.2,random,11,0.14643192291259766
7,37,0.2,random,12,0.016488075256347656
7,37,0.2,random,13,0.009608030319213867
7,37,0.2,random,14,0.04450535774230957
7,37,0.2,random,15,0.06545120477676392
7,37,0.2,random,16,0.043309688568115234
7,37,0.2,random,17,0.032679736614227295
7,37,0.2,random,18,0.04945629835128784
7,37,0.2,random,19,0.023533880710601807
87,11,0.05,gnnexplainer,-1,0.016568930819630623
87,11,0.05,random,0,0.007490856572985649
87,11,0.05,random,1,0.0034203100949525833
87,11,0.05,random,2,0.005098612979054451
87,11,0.05,random,3,0.0017139008268713951
87,11,0.05,random,4,0.003073308616876602
87,11,0.05,random,5,0.004327649250626564
87,11,0.05,random,6,0.001677325926721096
87,11,0.05,random,7,0.001291472464799881
87,11,0.05,random,8,0.004660816863179207
87,11,0.05,random,9,0.0031092502176761627
87,11,0.05,random,10,0.0017934003844857216
87,11,0.05,random,11,0.0036442168056964874
87,11,0.05,random,12,0.006198415532708168
87,11,0.05,random,13,0.007452759891748428
87,11,0.05,random,14,0.006855292245745659
87,11,0.05,random,15,0.010922927409410477
87,11,0.05,random,16,0.003415921702980995
87,11,0.05,random,17,0.0013798661530017853
87,11,0.05,random,18,0.0009239213541150093
87,11,0.05,random,19,0.009198477491736412
87,11,0.1,gnnexplainer,-1,0.038255926221609116
87,11,0.1,random,0,0.007818510755896568
87,11,0.1,random,1,0.01126847043633461
87,11,0.1,random,2,0.0036974046379327774
87,11,0.1,random,3,0.010031497105956078
87,11,0.1,random,4,0.005821293219923973
87,11,0.1,random,5,0.00817028246819973
87,11,0.1,random,6,0.006564667448401451
87,11,0.1,random,7,0.0017377445474267006
87,11,0.1,random,8,0.005253372713923454
87,11,0.1,random,9,0.0017489036545157433
87,11,0.1,random,10,-0.003401520662009716
87,11,0.1,random,11,0.007482046261429787
87,11,0.1,random,12,0.005486724898219109
87,11,0.1,random,13,0.013366935774683952
87,11,0.1,random,14,0.010055433958768845
87,11,0.1,random,15,0.01401708647608757
87,11,0.1,random,16,0.009144233539700508
87,11,0.1,random,17,0.009996619075536728
87,11,0.1,random,18,0.01154518686234951
87,11,0.1,random,19,0.009568685665726662
87,11,0.2,gnnexplainer,-1,0.11766835674643517
87,11,0.2,random,0,0.0215320885181427
87,11,0.2,random,1,0.017179695889353752
87,11,0.2,random,2,0.003953257575631142
87,11,0.2,random,3,0.030186887830495834
87,11,0.2,random,4,0.010886074975132942
87,11,0.2,random,5,0.013498174026608467
87,11,0.2,random,6,0.011507885530591011
87,11,0.2,random,7,0.017931288108229637
87,11,0.2,random,8,0.021002061665058136
87,11,0.2,random,9,0.006733918562531471
87,11,0.2,random,10,0.006646541878581047
87,11,0.2,random,11,0.026325654238462448
87,11,0.2,random,12,0.024354930967092514
87,11,0.2,random,13,0.009741133078932762
87,11,0.2,random,14,0.02240048348903656
87,11,0.2,random,15,0.012476693838834763
87,11,0.2,random,16,0.0170856062322855
87,11,0.2,random,17,0.006550673395395279
87,11,0.2,random,18,0.012281915172934532
87,11,0.2,random,19,0.010960560292005539
87,23,0.05,gnnexplainer,-1,0.0181104838848114
87,23,0.05,random,0,0.00033904239535331726
87,23,0.05,random,1,0.004146866500377655
87,23,0.05,random,2,0.005859667435288429
87,23,0.05,random,3,0.00755942240357399
87,23,0.05,random,4,-9.452924132347107e-05
87,23,0.05,random,5,0.005680928006768227
87,23,0.05,random,6,0.005858287215232849
87,23,0.05,random,7,0.000765540637075901
87,23,0.05,random,8,0.007647033780813217
87,23,0.05,random,9,0.007577572017908096
87,23,0.05,random,10,-0.0012135664001107216
87,23,0.05,random,11,-0.0012162663042545319
87,23,0.05,random,12,-0.0016090432181954384
87,23,0.05,random,13,0.0030269864946603775
87,23,0.05,random,14,0.006218938156962395
87,23,0.05,random,15,0.0017421841621398926
87,23,0.05,random,16,0.0018239831551909447
87,23,0.05,random,17,0.0008724471554160118
87,23,0.05,random,18,0.004103677347302437
87,23,0.05,random,19,0.00420612096786499
87,23,0.1,gnnexplainer,-1,0.042939648032188416
87,23,0.1,random,0,0.014319630339741707
87,23,0.1,random,1,0.017966197803616524
87,23,0.1,random,2,0.003541411831974983
