architecture,seed,concept,layer,test_patient,train_patients,mse,shuffled_mse,constant_mse
GraphSAGE,53,stroma,1,TCGA-A2-A04T,TCGA-A1-A0SK|TCGA-A1-A0SP|TCGA-A2-A04P|TCGA-A2-A04Q|TCGA-A2-A0CM,0.06735069820525422,0.05836374752251468,0.05807617675859528
GraphSAGE,53,stroma,2,TCGA-A2-A04T,TCGA-A1-A0SK|TCGA-A1-A0SP|TCGA-A2-A04P|TCGA-A2-A04Q|TCGA-A2-A0CM,0.056906681328548404,0.05621627691681862,0.05807617675859528
GraphSAGE,53,stroma,0,TCGA-A2-A0CM,TCGA-A1-A0SK|TCGA-A1-A0SP|TCGA-A2-A04P|TCGA-A2-A04Q|TCGA-A2-A04T,0.09391180960580993,0.07975333031645382,0.07509517365036285
GraphSAGE,53,stroma,1,TCGA-A2-A0CM,TCGA-A1-A0SK|TCGA-A1-A0SP|TCGA-A2-A04P|TCGA-A2-A04Q|TCGA-A2-A04T,0.0927055886328774,0.09968187021470967,0.07509517365036285
GraphSAGE,53,stroma,2,TCGA-A2-A0CM,TCGA-A1-A0SK|TCGA-A1-A0SP|TCGA-A2-A04P|TCGA-A2-A04Q|TCGA-A2-A04T,0.08472179263984578,0.1145188553641498,0.07509517365036285
GraphSAGE,53,lymphocytic_infiltrate,0,TCGA-A1-A0SK,TCGA-A1-A0SP|TCGA-A2-A04P|TCGA-A2-A04Q|TCGA-A2-A04T|TCGA-A2-A0CM,0.10856994225805841,0.07108881223397484,0.02804965705300753
GraphSAGE,53,lymphocytic_infiltrate,1,TCGA-A1-A0SK,TCGA-A1-A0SP|TCGA-A2-A04P|TCGA-A2-A04Q|TCGA-A2-A04T|TCGA-A2-A0CM,0.046709481212785106,0.028934912306591395,0.02804965705300753
GraphSAGE,53,lymphocytic_infiltrate,2,TCGA-A1-A0SK,TCGA-A1-A0SP|TCGA-A2-A04P|TCGA-A2-A04Q|TCGA-A2-A04T|TCGA-A2-A0CM,0.02322650702378873,0.014241362714146895,0.02804965705300753
GraphSAGE,53,lymphocytic_infiltrate,0,TCGA-A1-A0SP,TCGA-A1-A0SK|TCGA-A2-A04P|TCGA-A2-A04Q|TCGA-A2-A04T|TCGA-A2-A0CM,0.15002748395423743,0.0769734579545209,0.03371289920742107
GraphSAGE,53,lymphocytic_infiltrate,1,TCGA-A1-A0SP,TCGA-A1-A0SK|TCGA-A2-A04P|TCGA-A2-A04Q|TCGA-A2-A04T|TCGA-A2-A0CM,0.047947342334970416,0.028197748854000892,0.03371289920742107
GraphSAGE,53,lymphocytic_infiltrate,2,TCGA-A1-A0SP,TCGA-A1-A0SK|TCGA-A2-A04P|TCGA-A2-A04Q|TCGA-A2-A04T|TCGA-A2-A0CM,0.10102560021643084,0.09179496973139227,0.03371289920742107
GraphSAGE,53,lymphocytic_infiltrate,0,TCGA-A2-A04P,TCGA-A1-A0SK|TCGA-A1-A0SP|TCGA-A2-A04Q|TCGA-A2-A04T|TCGA-A2-A0CM,0.07641041421643308,0.06904957777189172,0.042042623833166426
GraphSAGE,53,lymphocytic_infiltrate,1,TCGA-A2-A04P,TCGA-A1-A0SK|TCGA-A1-A0SP|TCGA-A2-A04Q|TCGA-A2-A04T|TCGA-A2-A0CM,0.08656944401812194,0.07960392694000001,0.042042623833166426
GraphSAGE,53,lymphocytic_infiltrate,2,TCGA-A2-A04P,TCGA-A1-A0SK|TCGA-A1-A0SP|TCGA-A2-A04Q|TCGA-A2-A04T|TCGA-A2-A0CM,0.09949789964599376,0.09555251114975952,0.042042623833166426
GraphSAGE,53,lymphocytic_infiltrate,0,TCGA-A2-A04Q,TCGA-A1-A0SK|TCGA-A1-A0SP|TCGA-A2-A04P|TCGA-A2-A04T|TCGA-A2-A0CM,0.3595697690177091,0.44738985109666896,0.4882590158420743
GraphSAGE,53,lymphocytic_infiltrate,1,TCGA-A2-A04Q,TCGA-A1-A0SK|TCGA-A1-A0SP|TCGA-A2-A04P|TCGA-A2-A04T|TCGA-A2-A0CM,0.330110099208559,0.4158887477034484,0.4882590158420743
GraphSAGE,53,lymphocytic_infiltrate,2,TCGA-A2-A04Q,TCGA-A1-A0SK|TCGA-A1-A0SP|TCGA-A2-A04P|TCGA-A2-A04T|TCGA-A2-A0CM,0.3842358827850897,0.42984350360370366,0.4882590158420743
GraphSAGE,53,lymphocytic_infiltrate,0,TCGA-A2-A04T,TCGA-A1-A0SK|TCGA-A1-A0SP|TCGA-A2-A04P|TCGA-A2-A04Q|TCGA-A2-A0CM,0.022104387048394347,0.005558460640506075,0.02729143654427445
GraphSAGE,53,lymphocytic_infiltrate,1,TCGA-A2-A04T,TCGA-A1-A0SK|TCGA-A1-A0SP|TCGA-A2-A04P|TCGA-A2-A04Q|TCGA-A2-A0CM,0.02809469372534967,0.010368340694209997,0.02729143654427445
GraphSAGE,53,lymphocytic_infiltrate,2,TCGA-A2-A04T,TCGA-A1-A0SK|TCGA-A1-A0SP|TCGA-A2-A04P|TCGA-A2-A04Q|TCGA-A2-A0CM,0.016723974429695157,0.017542736542103164,0.02729143654427445
GraphSAGE,53,lymphocytic_infiltrate,0,TCGA-A2-A0CM,TCGA-A1-A0SK|TCGA-A1-A0SP|TCGA-A2-A04P|TCGA-A2-A04Q|TCGA-A2-A04T,0.03628565238264582,0.02259107819370322,0.027979303513494418
GraphSAGE,53,lymphocytic_infiltrate,1,TCGA-A2-A0CM,TCGA-A1-A0SK|TCGA-A1-A0SP|TCGA-A2-A04P|TCGA-A2-A04Q|TCGA-A2-A04T,0.02064259288875923,0.04335368919286687,0.027979303513494418
GraphSAGE,53,lymphocytic_infiltrate,2,TCGA-A2-A0CM,TCGA-A1-A0SK|TCGA-A1-A0SP|TCGA-A2-A04P|TCGA-A2-A04Q|TCGA-A2-A04T,0.011180787554962806,0.028167087203030412,0.027979303513494418
GraphSAGE,71,tumor,0,TCGA-A1-A0SK,TCGA-A1-A0SP|TCGA-A2-A04P|TCGA-A2-A04Q|TCGA-A2-A04T|TCGA-A2-A0CM,0.018526803636045138,0.1022344366943715,0.09725998586063433
GraphSAGE,71,tumor,1,TCGA-A1-A0SK,TCGA-A1-A0SP|TCGA-A2-A04P|TCGA-A2-A04Q|TCGA-A2-A04T|TCGA-A2-A0CM,0.015858673618253532,0.11988842038162166,0.09725998586063433
GraphSAGE,71,tumor,2,TCGA-A1-A0SK,TCGA-A1-A0SP|TCGA-A2-A04P|TCGA-A2-A04Q|TCGA-A2-A04T|TCGA-A2-A0CM,0.029604756406440294,0.13281728590176914,0.09725998586063433
GraphSAGE,71,tumor,0,TCGA-A1-A0SP,TCGA-A1-A0SK|TCGA-A2-A04P|TCGA-A2-A04Q|TCGA-A2-A04T|TCGA-A2-A0CM,0.3754067132435744,0.2005768564804335,0.15982872583559835
GraphSAGE,71,tumor,1,TCGA-A1-A0SP,TCGA-A1-A0SK|TCGA-A2-A04P|TCGA-A2-A04Q|TCGA-A2-A04T|TCGA-A2-A0CM,0.0527579493892051,0.150209989336739,0.15982872583559835
GraphSAGE,71,tumor,2,TCGA-A1-A0SP,TCGA-A1-A0SK|TCGA-A2-A04P|TCGA-A2-A04Q|TCGA-A2-A04T|TCGA-A2-A0CM,0.11855828107720154,0.1523574173254537,0.15982872583559835
GraphSAGE,71,tumor,0,TCGA-A2-A04P,TCGA-A1-A0SK|TCGA-A1-A0SP|TCGA-A2-A04Q|TCGA-A2-A04T|TCGA-A2-A0CM,0.08070879476184403,0.11540330786696035,0.11802829001032702
GraphSAGE,71,tumor,1,TCGA-A2-A04P,TCGA-A1-A0SK|TCGA-A1-A0SP|TCGA-A2-A04Q|TCGA-A2-A04T|TCGA-A2-A0CM,0.07132586665943282,0.11038957968917953,0.11802829001032702
GraphSAGE,71,tumor,2,TCGA-A2-A04P,TCGA-A1-A0SK|TCGA-A1-A0SP|TCGA-A2-A04Q|TCGA-A2-A04T|TCGA-A2-A0CM,0.09698094483898714,0.1072091245558777,0.11802829001032702
GraphSAGE,71,tumor,0,TCGA-A2-A04Q,TCGA-A1-A0SK|TCGA-A1-A0SP|TCGA-A2-A04P|TCGA-A2-A04T|TCGA-A2-A0CM,0.071812076661122,0.14693033941951406,0.19809875512854108
GraphSAGE,71,tumor,1,TCGA-A2-A04Q,TCGA-A1-A0SK|TCGA-A1-A0SP|TCGA-A2-A04P|TCGA-A2-A04T|TCGA-A2-A0CM,0.07837399575087214,0.1369007486706656,0.19809875512854108
GraphSAGE,71,tumor,2,TCGA-A2-A04Q,TCGA-A1-A0SK|TCGA-A1-A0SP|TCGA-A2-A04P|TCGA-A2-A04T|TCGA-A2-A0CM,0.109305741240599,0.1604785489904419,0.19809875512854108
GraphSAGE,71,tumor,0,TCGA-A2-A04T,TCGA-A1-A0SK|TCGA-A1-A0SP|TCGA-A2-A04P|TCGA-A2-A04Q|TCGA-A2-A0CM,0.059648761962046354,0.10707857782739613,0.1309861045051193
GraphSAGE,71,tumor,1,TCGA-A2-A04T,TCGA-A1-A0SK|TCGA-A1-A0SP|TCGA-A2-A04P|TCGA-A2-A04Q|TCGA-A2-A0CM,0.06093815108576238,0.12464788707682745,0.1309861045051193
GraphSAGE,71,tumor,2,TCGA-A2-A04T,TCGA-A1-A0SK|TCGA-A1-A0SP|TCGA-A2-A04P|TCGA-A2-A04Q|TCGA-A2-A0CM,0.10779035814850974,0.12814963320249592,0.1309861045051193
GraphSAGE,71,tumor,0,TCGA-A2-A0CM,TCGA-A1-A0SK|TCGA-A1-A0SP|TCGA-A2-A04P|TCGA-A2-A04Q|TCGA-A2-A04T,0.1077363715931949,0.15245341295289216,0.10101429419035475
GraphSAGE,71,tumor,1,TCGA-A2-A0CM,TCGA-A1-A0SK|TCGA-A1-A0SP|TCGA-A2-A04P|TCGA-A2-A04Q|TCGA-A2-A04T,0.07683023405819409,0.15006536621829708,0.10101429419035475
GraphSAGE,71,tumor,2,TCGA-A2-A0CM,TCGA-A1-A0SK|TCGA-A1-A0SP|TCGA-A2-A04P|TCGA-A2-A04Q|TCGA-A2-A04T,0.09038814002064077,0.1419756143067357,0.10101429419035475
GraphSAGE,71,stroma,0,TCGA-A1-A0SK,TCGA-A1-A0SP|TCGA-A2-A04P|TCGA-A2-A04Q|TCGA-A2-A04T|TCGA-A2-A0CM,0.08749728014846542,0.02893053024426724,0.036240552967178735
GraphSAGE,71,stroma,1,TCGA-A1-A0SK,TCGA-A1-A0SP|TCGA-A2-A04P|TCGA-A2-A04Q|TCGA-A2-A04T|TCGA-A2-A0CM,0.07042109252551067,0.030266629502131506,0.036240552967178735
GraphSAGE,71,stroma,2,TCGA-A1-A0SK,TCGA-A1-A0SP|TCGA-A2-A04P|TCGA-A2-A04Q|TCGA-A2-A04T|TCGA-A2-A0CM,0.06779518511932213,0.028914880626693576,0.036240552967178735
GraphSAGE,71,stroma,0,TCGA-A1-A0SP,TCGA-A1-A0SK|TCGA-A2-A04P|TCGA-A2-A04Q|TCGA-A2-A04T|TCGA-A2-A0CM,0.18738358711685543,0.28965246192440003,0.13210868703542383
GraphSAGE,71,stroma,1,TCGA-A1-A0SP,TCGA-A1-A0SK|TCGA-A2-A04P|TCGA-A2-A04Q|TCGA-A2-A04T|TCGA-A2-A0CM,0.11687464758677296,0.20918270932670363,0.13210868703542383
GraphSAGE,71,stroma,2,TCGA-A1-A0SP,TCGA-A1-A0SK|TCGA-A2-A04P|TCGA-A2-A04Q|TCGA-A2-A04T|TCGA-A2-A0CM,0.1367800151376515,0.14036644712309565,0.13210868703542383
GraphSAGE,71,stroma,0,TCGA-A2-A04P,TCGA-A1-A0SK|TCGA-A1-A0SP|TCGA-A2-A04Q|TCGA-A2-A04T|TCGA-A2-A0CM,0.12425427365083988,0.14959431552326352,0.1343552139153723
GraphSAGE,71,stroma,1,TCGA-A2-A04P,TCGA-A1-A0SK|TCGA-A1-A0SP|TCGA-A2-A04Q|TCGA-A2-A04T|TCGA-A2-A0CM,0.14189042897412746,0.15627560938869633,0.1343552139153723
GraphSAGE,71,stroma,2,TCGA-A2-A04P,TCGA-A1-A0SK|TCGA-A1-A0SP|TCGA-A2-A04Q|TCGA-A2-A04T|TCGA-A2-A0CM,0.15530369250565423,0.1460485236841007,0.1343552139153723
GraphSAGE,71,stroma,0,TCGA-A2-A04Q,TCGA-A1-A0SK|TCGA-A1-A0SP|TCGA-A2-A04P|TCGA-A2-A04T|TCGA-A2-A0CM,0.0304609314183413,0.12785103688626095,0.05419222413488914
GraphSAGE,71,stroma,1,TCGA-A2-A04Q,TCGA-A1-A0SK|TCGA-A1-A0SP|TCGA-A2-A04P|TCGA-A2-A04T|TCGA-A2-A0CM,0.057329799038028206,0.14708113290634486,0.05419222413488914
GraphSAGE,71,stroma,2,TCGA-A2-A04Q,TCGA-A1-A0SK|TCGA-A1-A0SP|TCGA-A2-A04P|TCGA-A2-A04T|TCGA-A2-A0CM,0.06266699589498476,0.10869310146211691,0.05419222413488914
GraphSAGE,71,stroma,0,TCGA-A2-A04T,TCGA-A1-A0SK|TCGA-A1-A0SP|TCGA-A2-A04P|TCGA-A2-A04Q|TCGA-A2-A0CM,0.06433852571211401,0.05504793785344933,0.05807617675859528
GraphSAGE,71,stroma,1,TCGA-A2-A04T,TCGA-A1-A0SK|TCGA-A1-A0SP|TCGA-A2-A04P|TCGA-A2-A04Q|TCGA-A2-A0CM,0.054748598958489235,0.057909177871936605,0.05807617675859528
GraphSAGE,71,stroma,2,TCGA-A2-A04T,TCGA-A1-A0SK|TCGA-A1-A0SP|TCGA-A2-A04P|TCGA-A2-A04Q|TCGA-A2-A0CM,0.06606603083142444,0.06115401212882601,0.05807617675859528
GraphSAGE,71,stroma,0,TCGA-A2-A0CM,TCGA-A1-A0SK|TCGA-A1-A0SP|TCGA-A2-A04P|TCGA-A2-A04Q|TCGA-A2-A04T,0.09391180960580993,0.08174470637271289,0.07509517365036285
GraphSAGE,71,stroma,1,TCGA-A2-A0CM,TCGA-A1-A0SK|TCGA-A1-A0SP|TCGA-A2-A04P|TCGA-A2-A04Q|TCGA-A2-A04T,0.1867532091007713,0.08056010789530813,0.07509517365036285
GraphSAGE,71,stroma,2,TCGA-A2-A0CM,TCGA-A1-A0SK|TCGA-A1-A0SP|TCGA-A2-A04P|TCGA-A2-A04Q|TCGA-A2-A04T,0.07414455845924275,0.08063611712038146,0.07509517365036285
GraphSAGE,71,lymphocytic_infiltrate,0,TCGA-A1-A0SK,TCGA-A1-A0SP|TCGA-A2-A04P|TCGA-A2-A04Q|TCGA-A2-A04T|TCGA-A2-A0CM,0.10856994225805841,0.07294715874814132,0.02804965705300753
GraphSAGE,71,lymphocytic_infiltrate,1,TCGA-A1-A0SK,TCGA-A1-A0SP|TCGA-A2-A04P|TCGA-A2-A04Q|TCGA-A2-A04T|TCGA-A2-A0CM,0.049764410764924286,0.018780765369582113,0.02804965705300753
GraphSAGE,71,lymphocytic_infiltrate,2,TCGA-A1-A0SK,TCGA-A1-A0SP|TCGA-A2-A04P|TCGA-A2-A04Q|TCGA-A2-A04T|TCGA-A2-A0CM,0.024942203234034184,0.017384802061484756,0.02804965705300753
GraphSAGE,71,lymphocytic_infiltrate,0,TCGA-A1-A0SP,TCGA-A1-A0SK|TCGA-A2-A04P|TCGA-A2-A04Q|TCGA-A2-A04T|TCGA-A2-A0CM,0.15002748395423743,0.137666125958468,0.03371289920742107
GraphSAGE,71,lymphocytic_infiltrate,1,TCGA-A1-A0SP,TCGA-A1-A0SK|TCGA-A2-A04P|TCGA-A2-A04Q|TCGA-A2-A04T|TCGA-A2-A0CM,0.013900175167302723,0.027305602608475275,0.03371289920742107
GraphSAGE,71,lymphocytic_infiltrate,2,TCGA-A1-A0SP,TCGA-A1-A0SK|TCGA-A2-A04P|TCGA-A2-A04Q|TCGA-A2-A04T|TCGA-A2-A0CM,0.054163774223738574,0.043501216666149284,0.03371289920742107
GraphSAGE,71,lymphocytic_infiltrate,0,TCGA-A2-A04P,TCGA-A1-A0SK|TCGA-A1-A0SP|TCGA-A2-A04Q|TCGA-A2-A04T|TCGA-A2-A0CM,0.07641041421643308,0.07217946628249708,0.042042623833166426
GraphSAGE,71,lymphocytic_infiltrate,1,TCGA-A2-A04P,TCGA-A1-A0SK|TCGA-A1-A0SP|TCGA-A2-A04Q|TCGA-A2-A04T|TCGA-A2-A0CM,0.09005491196222797,0.08974507291641036,0.042042623833166426
GraphSAGE,71,lymphocytic_infiltrate,2,TCGA-A2-A04P,TCGA-A1-A0SK|TCGA-A1-A0SP|TCGA-A2-A04Q|TCGA-A2-A04T|TCGA-A2-A0CM,0.10650595800855066,0.10307347509566306,0.042042623833166426
GraphSAGE,71,lymphocytic_infiltrate,0,TCGA-A2-A04Q,TCGA-A1-A0SK|TCGA-A1-A0SP|TCGA-A2-A04P|TCGA-A2-A04T|TCGA-A2-A0CM,0.3595697690177091,0.4244086200892102,0.4882590158420743
GraphSAGE,71,lymphocytic_infiltrate,1,TCGA-A2-A04Q,TCGA-A1-A0SK|TCGA-A1-A0SP|TCGA-A2-A04P|TCGA-A2-A04T|TCGA-A2-A0CM,0.33327202161625197,0.3963304885839689,0.4882590158420743
GraphSAGE,71,lymphocytic_infiltrate,2,TCGA-A2-A04Q,TCGA-A1-A0SK|TCGA-A1-A0SP|TCGA-A2-A04P|TCGA-A2-A04T|TCGA-A2-A0CM,0.3876491875483038,0.4204104593624821,0.4882590158420743
GraphSAGE,71,lymphocytic_infiltrate,0,TCGA-A2-A04T,TCGA-A1-A0SK|TCGA-A1-A0SP|TCGA-A2-A04P|TCGA-A2-A04Q|TCGA-A2-A0CM,0.022104387048394347,0.006213105026491123,0.02729143654427445
GraphSAGE,71,lymphocytic_infiltrate,1,TCGA-A2-A04T,TCGA-A1-A0SK|TCGA-A1-A0SP|TCGA-A2-A04P|TCGA-A2-A04Q|TCGA-A2-A0CM,0.024868657217890444,0.006633425999266573,0.02729143654427445
GraphSAGE,71,lymphocytic_infiltrate,2,TCGA-A2-A04T,TCGA-A1-A0SK|TCGA-A1-A0SP|TCGA-A2-A04P|TCGA-A2-A04Q|TCGA-A2-A0CM,0.020645346495770812,0.02813331120409611,0.02729143654427445
GraphSAGE,71,lymphocytic_infiltrate,0,TCGA-A2-A0CM,TCGA-A1-A0SK|TCGA-A1-A0SP|TCGA-A2-A04P|TCGA-A2-A04Q|TCGA-A2-A04T,0.03628565238264582,0.02163270538935992,0.027979303513494418
GraphSAGE,71,lymphocytic_infiltrate,1,TCGA-A2-A0CM,TCGA-A1-A0SK|TCGA-A1-A0SP|TCGA-A2-A04P|TCGA-A2-A04Q|TCGA-A2-A04T,0.011114104483016876,0.009999796739374255,0.027979303513494418
GraphSAGE,71,lymphocytic_infiltrate,2,TCGA-A2-A0CM,TCGA-A1-A0SK|TCGA-A1-A0SP|TCGA-A2-A04P|TCGA-A2-A04Q|TCGA-A2-A04T,0.014329470343206585,0.013029031994215899,0.027979303513494418
GATv2,11,tumor,0,TCGA-A1-A0SK,TCGA-A1-A0SP|TCGA-A2-A04P|TCGA-A2-A04Q|TCGA-A2-A04T|TCGA-A2-A0CM,0.018526803636045138,0.07263357657075512,0.09725998586063433
GATv2,11,tumor,1,TCGA-A1-A0SK,TCGA-A1-A0SP|TCGA-A2-A04P|TCGA-A2-A04Q|TCGA-A2-A04T|TCGA-A2-A0CM,0.050368850134070206,0.2699455016949909,0.09725998586063433
GATv2,11,tumor,2,TCGA-A1-A0SK,TCGA-A1-A0SP|TCGA-A2-A04P|TCGA-A2-A04Q|TCGA-A2-A04T|TCGA-A2-A0CM,0.02818943488143541,0.0892706826829075,0.09725998586063433
GATv2,11,tumor,0,TCGA-A1-A0SP,TCGA-A1-A0SK|TCGA-A2-A04P|TCGA-A2-A04Q|TCGA-A2-A04T|TCGA-A2-A0CM,0.3754067132435744,0.1532909959409115,0.15982872583559835
GATv2,11,tumor,1,TCGA-A1-A0SP,TCGA-A1-A0SK|TCGA-A2-A04P|TCGA-A2-A04Q|TCGA-A2-A04T|TCGA-A2-A0CM,0.10976893020710363,0.22781824038590906,0.15982872583559835
GATv2,11,tumor,2,TCGA-A1-A0SP,TCGA-A1-A0SK|TCGA-A2-A04P|TCGA-A2-A04Q|TCGA-A2-A04T|TCGA-A2-A0CM,0.1831541283730923,0.22435587479464786,0.15982872583559835
GATv2,11,tumor,0,TCGA-A2-A04P,TCGA-A1-A0SK|TCGA-A1-A0SP|TCGA-A2-A04Q|TCGA-A2-A04T|TCGA-A2-A0CM,0.08070879476184403,0.11753730768204285,0.11802829001032702
GATv2,11,tumor,1,TCGA-A2-A04P,TCGA-A1-A0SK|TCGA-A1-A0SP|TCGA-A2-A04Q|TCGA-A2-A04T|TCGA-A2-A0CM,0.09554830859836848,0.10187579909058891,0.11802829001032702
GATv2,11,tumor,2,TCGA-A2-A04P,TCGA-A1-A0SK|TCGA-A1-A0SP|TCGA-A2-A04Q|TCGA-A2-A04T|TCGA-A2-A0CM,0.11635149223634296,0.1114395395367305,0.11802829001032702
GATv2,11,tumor,0,TCGA-A2-A04Q,TCGA-A1-A0SK|TCGA-A1-A0SP|TCGA-A2-A04P|TCGA-A2-A04T|TCGA-A2-A0CM,0.071812076661122,0.15109608567451038,0.19809875512854108
GATv2,11,tumor,1,TCGA-A2-A04Q,TCGA-A1-A0SK|TCGA-A1-A0SP|TCGA-A2-A04P|TCGA-A2-A04T|TCGA-A2-A0CM,0.09323882666234076,0.1344608597141925,0.19809875512854108
GATv2,11,tumor,2,TCGA-A2-A04Q,TCGA-A1-A0SK|TCGA-A1-A0SP|TCGA-A2-A04P|TCGA-A2-A04T|TCGA-A2-A0CM,0.12386503402818178,0.16488043976062455,0.19809875512854108
GATv2,11,tumor,0,TCGA-A2-A04T,TCGA-A1-A0SK|TCGA-A1-A0SP|TCGA-A2-A04P|TCGA-A2-A04Q|TCGA-A2-A0CM,0.059648761962046354,0.08669899105398601,0.1309861045051193
GATv2,11,tumor,1,TCGA-A2-A04T,TCGA-A1-A0SK|TCGA-A1-A0SP|TCGA-A2-A04P|TCGA-A2-A04Q|TCGA-A2-A0CM,0.18494774258999486,0.10849502278764997,0.1309861045051193
GATv2,11,tumor,2,TCGA-A2-A04T,TCGA-A1-A0SK|TCGA-A1-A0SP|TCGA-A2-A04P|TCGA-A2-A04Q|TCGA-A2-A0CM,0.44471176808250534,0.1929728601172289,0.1309861045051193
GATv2,11,tumor,0,TCGA-A2-A0CM,TCGA-A1-A0SK|TCGA-A1-A0SP|TCGA-A2-A04P|TCGA-A2-A04Q|TCGA-A2-A04T,0.1077363715931949,0.14224583368452962,0.10101429419035475
GATv2,11,tumor,1,TCGA-A2-A0CM,TCGA-A1-A0SK|TCGA-A1-A0SP|TCGA-A2-A04P|TCGA-A2-A04Q|TCGA-A2-A04T,0.09581368935152558,0.17426924007987327,0.10101429419035475
GATv2,11,tumor,2,TCGA-A2-A0CM,TCGA-A1-A0SK|TCGA-A1-A0SP|TCGA-A2-A04P|TCGA-A2-A04Q|TCGA-A2-A04T,0.07631328939930784,0.17596180945225853,0.10101429419035475
GATv2,11,stroma,0,TCGA-A1-A0SK,TCGA-A1-A0SP|TCGA-A2-A04P|TCGA-A2-A04Q|TCGA-A2-A04T|TCGA-A2-A0CM,0.08749728014846542,0.028638559760889998,0.036240552967178735
GATv2,11,stroma,1,TCGA-A1-A0SK,TCGA-A1-A0SP|TCGA-A2-A04P|TCGA-A2-A04Q|TCGA-A2-A04T|TCGA-A2-A0CM,0.064553778386921,0.07006369021502223,0.036240552967178735
GATv2,11,stroma,2,TCGA-A1-A0SK,TCGA-A1-A0SP|TCGA-A2-A04P|TCGA-A2-A04Q|TCGA-A2-A04T|TCGA-A2-A0CM,0.078047401903879,0.04189336235241328,0.036240552967178735
GATv2,11,stroma,0,TCGA-A1-A0SP,TCGA-A1-A0SK|TCGA-A2-A04P|TCGA-A2-A04Q|TCGA-A2-A04T|TCGA-A2-A0CM,0.18738358711685543,0.35898045641341453,0.13210868703542383
GATv2,11,stroma,1,TCGA-A1-A0SP,TCGA-A1-A0SK|TCGA-A2-A04P|TCGA-A2-A04Q|TCGA-A2-A04T|TCGA-A2-A0CM,0.19058050110939853,0.16428306165219203,0.13210868703542383
GATv2,11,stroma,2,TCGA-A1-A0SP,TCGA-A1-A0SK|TCGA-A2-A04P|TCGA-A2-A04Q|TCGA-A2-A04T|TCGA-A2-A0CM,0.1629185117971569,0.13996744475472778,0.13210868703542383
GATv2,11,stroma,0,TCGA-A2-A04P,TCGA-A1-A0SK|TCGA-A1-A0SP|TCGA-A2-A04Q|TCGA-A2-A04T|TCGA-A2-A0CM,0.12425427365083988,0.14875409624656177,0.1343552139153723
GATv2,11,stroma,1,TCGA-A2-A04P,TCGA-A1-A0SK|TCGA-A1-A0SP|TCGA-A2-A04Q|TCGA-A2-A04T|TCGA-A2-A0CM,0.16487064076938834,0.16495210216244172,0.1343552139153723
GATv2,11,stroma,2,TCGA-A2-A04P,TCGA-A1-A0SK|TCGA-A1-A0SP|TCGA-A2-A04Q|TCGA-A2-A04T|TCGA-A2-A0CM,0.15424158078087538,0.14669302874924162,0.1343552139153723
GATv2,11,stroma,0,TCGA-A2-A04Q,TCGA-A1-A0SK|TCGA-A1-A0SP|TCGA-A2-A04P|TCGA-A2-A04T|TCGA-A2-A0CM,0.0304609314183413,0.09297829026904783,0.05419222413488914
GATv2,11,stroma,1,TCGA-A2-A04Q,TCGA-A1-A0SK|TCGA-A1-A0SP|TCGA-A2-A04P|TCGA-A2-A04T|TCGA-A2-A0CM,0.06289488168104497,0.11562429522667211,0.05419222413488914
GATv2,11,stroma,2,TCGA-A2-A04Q,TCGA-A1-A0SK|TCGA-A1-A0SP|TCGA-A2-A04P|TCGA-A2-A04T|TCGA-A2-A0CM,0.058397586443972006,0.08488102982405764,0.05419222413488914
GATv2,11,stroma,0,TCGA-A2-A04T,TCGA-A1-A0SK|TCGA-A1-A0SP|TCGA-A2-A04P|TCGA-A2-A04Q|TCGA-A2-A0CM,0.06433852571211401,0.0575746473712064,0.05807617675859528
GATv2,11,stroma,1,TCGA-A2-A04T,TCGA-A1-A0SK|TCGA-A1-A0SP|TCGA-A2-A04P|TCGA-A2-A04Q|TCGA-A2-A0CM,0.0702102585463734,0.07329299627978988,0.05807617675859528
GATv2,11,stroma,2,TCGA-A2-A04T,TCGA-A1-A0SK|TCGA-A1-A0SP|TCGA-A2-A04P|TCGA-A2-A04Q|TCGA-A2-A0CM,0.10526783749314007,0.07831497449059116,0.05807617675859528
GATv2,11,stroma,0,TCGA-A2-A0CM,TCGA-A1-A0SK|TCGA-A1-A0SP|TCGA-A2-A04P|TCGA-A2-A04Q|TCGA-A2-A04T,0.09391180960580993,0.07988532405182878,0.07509517365036285
GATv2,11,stroma,1,TCGA-A2-A0CM,TCGA-A1-A0SK|TCGA-A1-A0SP|TCGA-A2-A04P|TCGA-A2-A04Q|TCGA-A2-A04T,0.10327933480953867,0.0955947628718499,0.07509517365036285
GATv2,11,stroma,2,TCGA-A2-A0CM,TCGA-A1-A0SK|TCGA-A1-A0SP|TCGA-A2-A04P|TCGA-A2-A04Q|TCGA-A2-A04T,0.0788934334710809,0.07383547497004685,0.07509517365036285
GATv2,11,lymphocytic_infiltrate,0,TCGA-A1-A0SK,TCGA-A1-A0SP|TCGA-A2-A04P|TCGA-A2-A04Q|TCGA-A2-A04T|TCGA-A2-A0CM,0.10856994225805841,0.07250482019601288,0.02804965705300753
GATv2,11,lymphocytic_infiltrate,1,TCGA-A1-A0SK,TCGA-A1-A0SP|TCGA-A2-A04P|TCGA-A2-A04Q|TCGA-A2-A04T|TCGA-A2-A0CM,0.03096715240694954,0.01591961211830428,0.02804965705300753
